iter	Passed	Remaining
0	372	1864208
1	792	1980752
2	1163	1937971
3	1550	1936445
4	1947	1945568
5	2322	1933193
6	2692	1920762
7	3111	1941508
8	3505	1943986
9	3963	1978032
10	4380	1986752
11	4792	1992097
12	5211	1999370
13	5627	2004300
14	6027	2003154
15	6505	2026407
16	6918	2028078
17	7323	2026924
18	7787	2041551
19	8290	2064389
20	8691	2060733
21	9205	2082889
22	9681	2094887
23	10133	2100966
24	10597	2108872
25	10978	2100270
26	11141	2052173
27	11628	2064833
28	12055	2066485
29	12473	2066454
30	12953	2076386
31	13391	2079061
32	13931	2096883
33	14446	2110007
34	14955	2121552
35	15580	2148375
36	16090	2158265
37	16607	2168563
38	17066	2170941
39	17504	2170502
40	18022	2179873
41	18454	2178530
42	19039	2194848
43	19511	2197755
44	20135	2217100
45	20640	2222842
46	21088	2222373
47	21546	2222917
48	22038	2226809
49	22527	2230187
50	23098	2241495
51	23514	2237538
52	23959	2236397
53	24557	2249326
54	25045	2251783
55	25576	2258053
56	26015	2256002
57	26544	2261756
58	27083	2268163
59	27685	2279443
60	28185	2282140
61	28550	2273873
62	29022	2274335
63	29401	2267601
64	29918	2271533
65	30372	2270606
66	30889	2274261
67	31287	2269240
68	31711	2266234
69	32169	2265632
70	32753	2273843
71	33138	2268116
72	33677	2272983
73	34275	2281654
74	34746	2281711
75	35203	2280798
76	35639	2278632
77	36095	2277713
78	36669	2284162
79	37206	2288226
80	37761	2293211
81	38294	2296712
82	38780	2297415
83	39424	2307299
84	39901	2307232
85	40391	2307971
86	40938	2311871
87	41359	2308620
88	41979	2316422
89	42472	2317092
90	42904	2314463
91	43364	2313409
92	43949	2318931
93	44422	2318455
94	44852	2315814
95	45570	2327880
96	46153	2332904
97	46654	2333656
98	47086	2331032
99	47543	2329626
100	48066	2331472
101	48515	2329689
102	49007	2330011
103	49509	2330752
104	49983	2330193
105	50492	2331229
106	51118	2337575
107	51709	2342237
108	52126	2339005
109	52628	2339569
110	53096	2338632
111	53614	2339881
112	54122	2340659
113	54653	2342419
114	55222	2345744
115	55722	2346092
116	56075	2340313
117	56607	2342027
118	57257	2348513
119	57740	2348130
120	58261	2349256
121	58717	2347719
122	59215	2347934
123	59731	2348792
124	60192	2347513
125	60694	2347834
126	61181	2347529
127	61628	2345718
128	62217	2349296
129	62686	2348324
130	63162	2347609
131	63632	2346691
132	64071	2344631
133	64551	2344081
134	65030	2343519
135	65528	2343615
136	65938	2340591
137	66476	2342103
138	66965	2341871
139	67433	2340894
140	67880	2339212
141	68359	2338675
142	68864	2338991
143	69379	2339628
144	69936	2341651
145	70468	2342832
146	70938	2341946
147	71485	2343562
148	71952	2342550
149	72487	2343755
150	72933	2342081
151	73566	2346371
152	74015	2344783
153	74478	2343659
154	74932	2342235
155	75418	2341836
156	75922	2341992
157	76305	2338438
158	76977	2343710
159	77405	2341510
160	77867	2340389
161	78487	2343962
162	78874	2340586
163	79352	2339930
164	79901	2341349
165	80474	2343461
166	80996	2344061
167	81373	2340460
168	81973	2343289
169	82530	2344849
170	83040	2345038
171	83503	2343915
172	84083	2346067
173	84561	2345374
174	85062	2345305
175	85645	2347477
176	86172	2348086
177	86684	2348286
178	87130	2346670
179	87621	2346297
180	88058	2344491
181	88599	2345440
182	89130	2346117
183	89617	2345652
184	90092	2344832
185	90586	2344534
186	91058	2343659
187	91543	2343125
188	92122	2344970
189	92542	2342775
190	93126	2344747
191	93666	2345557
192	94216	2346621
193	94672	2345337
194	95155	2344722
195	95717	2346044
196	96197	2345374
197	96630	2343540
198	97194	2344888
199	97859	2348618
200	98460	2350802
201	99006	2351651
202	99569	2352877
203	100072	2352673
204	100621	2353566
205	101019	2350905
206	101489	2349937
207	101908	2347806
208	102428	2348020
209	102845	2345861
210	103293	2344426
211	103761	2343451
212	104186	2341510
213	104666	2340811
214	105166	2340560
215	105706	2341195
216	106302	2343054
217	106749	2341638
218	107240	2341175
219	107749	2341100
220	108292	2341769
221	108890	2343594
222	109394	2343396
223	109839	2341940
224	110315	2341148
225	110864	2341883
226	111334	2340965
227	111792	2339787
228	112416	2342102
229	112946	2342406
230	113469	2342584
231	113927	2341413
232	114422	2341004
233	114959	2341438
234	115494	2341834
235	115929	2340211
236	116412	2339540
237	116863	2338255
238	117401	2338692
239	117936	2339071
240	118399	2338019
241	119008	2339836
242	119437	2338124
243	119926	2337581
244	120372	2336202
245	120775	2334011
246	121227	2332762
247	121790	2333672
248	122274	2333042
249	122880	2334733
250	123345	2333726
251	123923	2334868
252	124450	2335052
253	124987	2335395
254	125447	2334312
255	125953	2334067
256	126524	2335048
257	127029	2334773
258	127590	2335538
259	128071	2334842
260	128603	2335061
261	129037	2333508
262	129453	2331642
263	130051	2333045
264	130528	2332270
265	131009	2331573
266	131452	2330197
267	131874	2328477
268	132360	2327879
269	132780	2326116
270	133282	2325810
271	133818	2326075
272	134339	2326098
273	134797	2325009
274	135270	2324194
275	135769	2323827
276	136316	2324265
277	136767	2323079
278	137252	2322477
279	137724	2321633
