iter	MultiClass	Accuracy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9
154	0.9491804448	0.7762860946	0.7527481034	0.792926045	0.7748735245	0.8218617964	0.7456365503	0.793984109	0.7855254001	0.7734958111	0.7718140069	0.7485234691
155	0.9454882264	0.777501302	0.7544076709	0.7933910812	0.7725865466	0.8223917189	0.7468240729	0.7976139753	0.7874651811	0.7754230828	0.7734060885	0.7501164777
156	0.9423129802	0.7793530467	0.7583217216	0.7949456174	0.775762688	0.8232247513	0.7474929288	0.7999431657	0.7881485603	0.7780487805	0.7752517986	0.7512406948
157	0.9363821469	0.7827382675	0.7611248455	0.7990392314	0.7805152752	0.8265027322	0.7510613663	0.8035332668	0.7901612007	0.7802649612	0.776771597	0.7577255871
158	0.9337928765	0.7836930733	0.762258314	0.7969225837	0.7813378302	0.8276805252	0.7534070455	0.8051318603	0.7893125522	0.7828198513	0.7764198418	0.7608594837
159	0.928358404	0.7873386957	0.7672333849	0.8031948882	0.7853123241	0.8299617277	0.7564086049	0.8083712984	0.7930890344	0.78476017	0.7796269727	0.7648883375
160	0.925361574	0.7892483074	0.7693257213	0.8044728435	0.7862477103	0.8314883149	0.755984556	0.8120987302	0.7978233571	0.7861149007	0.7841675032	0.7642956764
161	0.9246395897	0.7894797755	0.7702765333	0.8045316738	0.786377709	0.8309628009	0.7561791967	0.8114660582	0.7977684798	0.7860500379	0.7847301952	0.7661552766
162	0.9208556438	0.7918523234	0.7734362934	0.806312769	0.7879470572	0.8332193186	0.7586651205	0.8140430998	0.8001668753	0.7898649674	0.7875737092	0.7669452182
163	0.9184883537	0.7930096638	0.7747914736	0.8076494024	0.7898520085	0.8344280241	0.7590206186	0.8152593228	0.8002781641	0.7916856319	0.7882792301	0.7687789799
164	0.9154108228	0.7947456744	0.7794887589	0.8095010362	0.7928893905	0.8360498562	0.7606396698	0.8161806747	0.8015033408	0.7919829942	0.788914417	0.7705120296
165	0.9131586711	0.7956715468	0.7787528868	0.8126195029	0.7941300974	0.8370563245	0.7618188845	0.8178822181	0.8015033408	0.7940552017	0.7896096441	0.7696343157
166	0.9115216961	0.7965684856	0.7804428044	0.811912725	0.7949696199	0.8373493976	0.7630221764	0.8197049979	0.801222392	0.7957446809	0.7891332471	0.7725520432
167	0.9064706183	0.7996643713	0.7839950943	0.8140719516	0.7967180648	0.8405916187	0.7651162791	0.8237147358	0.8022803115	0.7998180164	0.7926479035	0.7783783784
168	0.9054190262	0.800271975	0.784891755	0.8142015603	0.796437659	0.8411676031	0.7657762292	0.8251648037	0.8027797081	0.7996965099	0.7931083991	0.7803147177
169	0.9044443752	0.8002430415	0.7851011649	0.8144609014	0.7967732805	0.8409371147	0.7644249387	0.8243553009	0.8035043805	0.8012139605	0.7935687626	0.7790805307
170	0.9023146453	0.8011978473	0.7862068966	0.8147794235	0.7985285795	0.8410677618	0.7652982184	0.8253012048	0.8043387568	0.8018209408	0.7958070075	0.7797655768
171	0.8998398464	0.8020079856	0.7883969466	0.8164435946	0.8002268538	0.8420474818	0.7656714489	0.8261805655	0.8052851182	0.8043609933	0.7961527419	0.7764089929
172	0.8975359554	0.8025866559	0.7896103896	0.8160152526	0.801473714	0.8416861184	0.7677394339	0.8251507321	0.8052851182	0.8038711629	0.798159862	0.7777263613
173	0.8947733658	0.8043516	0.7892404096	0.8180082724	0.8036827195	0.844212836	0.7697674419	0.8282190995	0.807232267	0.8049666869	0.7988489209	0.7799537394
174	0.8929444238	0.8055089405	0.7908756889	0.819453274	0.8046531423	0.8454994512	0.770462174	0.8292473118	0.8082267927	0.8069644209	0.8005185078	0.7799322869
175	0.8916438525	0.8060586772	0.7917368018	0.8211162347	0.8058003981	0.8438957476	0.7719705768	0.8286944046	0.8087416481	0.8075642965	0.8006897543	0.7813653137
176	0.8894417178	0.80707135	0.7935779817	0.8228190052	0.8060252949	0.8443286243	0.7716942149	0.8310344828	0.809795464	0.8084140436	0.8006320023	0.7837588434
177	0.88768077	0.8077078873	0.7936993424	0.8247226624	0.8062588905	0.8448228509	0.7719117078	0.8321125951	0.8106978688	0.808774584	0.800689259	0.7849230769
178	0.8833046161	0.8099936346	0.7945415517	0.8276080418	0.8084864018	0.8464809988	0.7765709853	0.8335724534	0.813422445	0.8125188993	0.8014938236	0.786361542
179	0.8808437306	0.8111799086	0.7943566938	0.8284902085	0.8093950178	0.8480439259	0.7786694279	0.8343382142	0.8150932888	0.8122732769	0.8039666571	0.7879625365
180	0.8766858073	0.8131473873	0.798101944	0.8285669142	0.8140660592	0.8484017012	0.7804688512	0.8374497415	0.8154853085	0.8143440763	0.8058112773	0.7896350813
181	0.8740678132	0.8140153926	0.7990825688	0.8306769765	0.8142450142	0.8494091783	0.7818087587	0.8373563218	0.8156206416	0.8168204508	0.8056232965	0.7906120571
182	0.8714838536	0.8159539379	0.7992047714	0.8312056738	0.8161984885	0.8507831822	0.784613392	0.8396946565	0.8175223214	0.8203348921	0.8072946582	0.7936848559
183	0.8691360384	0.8167062091	0.8004278729	0.8324136844	0.8163672655	0.8511749347	0.7849085959	0.8404669261	0.819273743	0.8208527949	0.8091274397	0.7930770409
184	0.8650482589	0.8189340895	0.8028662906	0.8361865871	0.8209594517	0.852233677	0.7879417879	0.841331604	0.8211495536	0.8215955361	0.8102210738	0.7958275809
185	0.8630989459	0.8198888953	0.8032886724	0.8384155926	0.8213112413	0.853759295	0.7876899104	0.842074928	0.8217725052	0.8243446821	0.8102137426	0.7974217311
186	0.8598123468	0.8206411666	0.8039664378	0.8379905808	0.8219334571	0.8568676025	0.7869914486	0.842272203	0.82183345	0.8282190132	0.809708459	0.7981595092
187	0.8564816711	0.8233319831	0.8079732197	0.8399874253	0.8253424658	0.8588348712	0.7911030177	0.8438040346	0.8229210342	0.8289019078	0.8135154565	0.802329145
188	0.8551524671	0.8234187836	0.807797746	0.8400062804	0.8251568739	0.8589902325	0.791514836	0.8438490349	0.8230694037	0.82871764	0.8143350604	0.801960484
189	0.8513976099	0.8253283953	0.8084005479	0.8451278833	0.8295194508	0.8593427746	0.7929378164	0.8473304473	0.8239072755	0.8290405182	0.8153049482	0.8039816233
190	0.8504387086	0.8259359991	0.8115589354	0.8446190102	0.8288004581	0.8602860286	0.7941214722	0.8468520386	0.8242356555	0.830171635	0.8159562212	0.8043378647
191	0.8486950805	0.8266304033	0.8121101476	0.8461538462	0.8299241882	0.8601292807	0.7944813224	0.8466416835	0.8258136611	0.829972916	0.817095985	0.8056234719
192	0.8461646011	0.8279613448	0.8142748671	0.8459611772	0.8319496135	0.8607211671	0.7955700326	0.8487734488	0.8255651689	0.8332581567	0.8184305256	0.8067973056
193	0.8425373704	0.8293501533	0.8158855752	0.8482478098	0.8357398142	0.861631753	0.7961974215	0.851333814	0.8268156425	0.8347119868	0.8171362852	0.8076569678
194	0.8403159916	0.8312886986	0.8171158824	0.8487972509	0.8373821092	0.8642384106	0.7982787847	0.8540556116	0.8284436994	0.8359151752	0.8200115009	0.8102815177
195	0.83788637	0.8318963023	0.8187899057	0.8494993742	0.8375089477	0.8641873278	0.7990611553	0.8538872061	0.8298407376	0.8362159723	0.8209770115	0.8107033639
196	0.8355597134	0.8337191135	0.8216889429	0.8515099358	0.8383027523	0.8649318463	0.800991132	0.855906534	0.8310706788	0.8385737927	0.8230736117	0.813072694
197	0.8335687469	0.8347896534	0.8215805471	0.8511569731	0.8402976531	0.86643694	0.8027157592	0.8574317492	0.833006993	0.8405230723	0.8231917336	0.8131868132
198	0.8317963429	0.8355997917	0.8214014288	0.8526332239	0.8414424728	0.8669516062	0.8038140021	0.8579685017	0.8340544313	0.8412197687	0.8240368028	0.8140458015
199	0.8316244429	0.8358023263	0.8219552988	0.8527664895	0.8418644552	0.8669882839	0.8039702233	0.8582574772	0.8341245462	0.8412984671	0.8240368028	0.814351145
200	0.829836521	0.836467797	0.8227963526	0.851875	0.8423913043	0.8680545981	0.8045947004	0.8594563331	0.8335894928	0.8422158835	0.8255429311	0.8157533201
201	0.8287966488	0.8364388635	0.8238334093	0.8528631612	0.8406004289	0.8669977925	0.803652968	0.8598698482	0.8344037978	0.8423741548	0.8260869565	0.8155725191
202	0.8270438509	0.8372779353	0.8249772106	0.8533957845	0.8428571429	0.8679922673	0.8046426708	0.8604516503	0.834962301	0.8419630797	0.8267818575	0.8166132234
203	0.8238177087	0.839187547	0.8250493996	0.8563415394	0.8470655433	0.8687845304	0.8067380517	0.8615651671	0.8362622036	0.8454135338	0.826950763	0.819612036
204	0.8213400385	0.8402002199	0.8265166489	0.8588326848	0.8473947181	0.8703345314	0.8070037894	0.8629720735	0.8355629877	0.8452648957	0.8288677615	0.8213520954
205	0.8165036858	0.8421387651	0.8277954787	0.8595479345	0.8499142367	0.8723198229	0.8086831437	0.8668882787	0.8377474212	0.8474576271	0.8283206217	0.8248432002
206	0.8136113612	0.8438169087	0.8312319611	0.8604796014	0.8519153802	0.8740310078	0.8094615787	0.8677172184	0.8396371249	0.8506746627	0.8303622772	0.8248967732
207	0.8106217658	0.8450321162	0.8313820891	0.8636292956	0.8522905666	0.8754675163	0.8111997907	0.8690630865	0.8400055796	0.8513959772	0.8321104877	0.8259406546
208	0.8081481354	0.8467391933	0.8339674327	0.8642857143	0.8540447995	0.8765072765	0.8118785976	0.871158563	0.841781874	0.8552532692	0.8332614012	0.8276072683
209	0.8056390316	0.8473467971	0.8348064614	0.8648145274	0.8545765612	0.8775340183	0.8117801047	0.871144422	0.8438417447	0.8552117753	0.8333812123	0.8287545788
210	0.8017221227	0.849777212	0.8352583587	0.8652833695	0.8590642438	0.8805451259	0.8149993444	0.8749098254	0.8457558383	0.8578710645	0.8370157819	0.8290376697
211	0.7978298063	0.851137087	0.8372516305	0.8701298701	0.8597246127	0.8819685806	0.8160104987	0.875739645	0.8468317247	0.8572283747	0.83758967	0.8310934637
212	0.795275608	0.8528730976	0.8398242158	0.8711922066	0.8617326449	0.8825573315	0.8171083705	0.8779220779	0.8483405685	0.8600958658	0.8395522388	0.8327738785
213	0.7926501813	0.8543197732	0.8412770465	0.8714064915	0.8632846088	0.8830555556	0.8182893181	0.8789937834	0.8516491228	0.8607367475	0.8437365476	0.832952642
214	0.7900551111	0.8550431109	0.8416754877	0.8721037998	0.864919066	0.8841666667	0.8188148732	0.880845519	0.8514044944	0.8609073215	0.843297491	0.8345521024
215	0.7891112657	0.8556507147	0.842567363	0.8726991493	0.8646325741	0.8853733	0.8191726855	0.8806941432	0.8520859671	0.8628742515	0.8436603557	0.8350342727
216	0.7883156481	0.8563161854	0.8437122128	0.8737803934	0.8661417323	0.8854007501	0.8206071757	0.8812725958	0.852007863	0.8620122589	0.8439339555	0.8366072788
217	0.7835464975	0.8590359354	0.8465031789	0.8784180442	0.867076835	0.8870676483	0.8224618622	0.8859915979	0.8553388523	0.8657698057	0.8449167145	0.8393971685
218	0.7809136996	0.8598171402	0.847133758	0.8781991983	0.8683080447	0.8884567301	0.8228646518	0.8870523416	0.8558621656	0.866427074	0.8473699339	0.8389843394
219	0.7797446341	0.8599328743	0.8481913122	0.8773337448	0.8670867946	0.8889197831	0.8241166426	0.8855072464	0.8558217739	0.8672354438	0.8484761357	0.8390629754
220	0.7775925444	0.8611770152	0.8504842615	0.880369515	0.8695029365	0.888332638	0.8242710796	0.8863109049	0.8573434429	0.8676932277	0.8492166164	0.8409678892
221	0.7768649412	0.8613506163	0.8504318836	0.8811576355	0.8697647734	0.8894143831	0.8243332019	0.8851889388	0.8569023569	0.868487834	0.8485196896	0.8420411272
222	0.7758675021	0.8620450205	0.8508638982	0.8820181511	0.8706118355	0.8899095338	0.8245498751	0.8875036242	0.8575035063	0.8693054518	0.8499137435	0.8410162787
223	0.7728015263	0.863318095	0.8525932666	0.8829688944	0.8745170983	0.8899401698	0.8258353065	0.887664879	0.8593049327	0.8693054518	0.8505184332	0.8432563791
224	0.7699884258	0.8644465019	0.8525980912	0.8847515002	0.8756617542	0.8907141863	0.8284925746	0.8878572465	0.8587871982	0.8703842129	0.8519689566	0.8460252318
225	0.7678711464	0.8656906429	0.8539802881	0.8862551947	0.8764495347	0.8914253898	0.8282934525	0.8889533198	0.8605532931	0.8730206155	0.8537322019	0.8472159005
226	0.7646820651	0.8669637174	0.856580938	0.8872827926	0.8768768769	0.8929118507	0.8300395257	0.8913390396	0.8622434636	0.873188947	0.8550495618	0.8469015796
227	0.761350194	0.8685550605	0.8578772301	0.8888888889	0.878753217	0.8938065414	0.8308910891	0.8938822847	0.8649409116	0.8747758518	0.8554597701	0.849036565
228	0.75945385	0.8693073318	0.8591272837	0.8903562654	0.8789353177	0.8943338438	0.8312887482	0.8945612763	0.8654279279	0.8753735804	0.8568554182	0.849726776
229	0.7573368963	0.8699728025	0.8600754717	0.8915514593	0.8790045767	0.8948907142	0.8322981366	0.8956521739	0.8656254397	0.8761022269	0.8577586207	0.8495978145
230	0.7557932452	0.8705804062	0.8623548922	0.891040418	0.8785581462	0.8956388463	0.8322981366	0.8960417573	0.8661882651	0.8775753956	0.8573480822	0.851806863
231	0.7525420621	0.8714773451	0.8643837683	0.8910069178	0.878766243	0.89728223	0.8338615954	0.8970118944	0.8663853727	0.8784348865	0.8573070844	0.8533657499
232	0.7515164036	0.8721428158	0.8633896261	0.8929174988	0.8795422031	0.8989547038	0.8335974643	0.8971312663	0.8671072986	0.880071599	0.8579643473	0.8537958314
233	0.7503330241	0.8718824142	0.8633071817	0.8922698632	0.879805631	0.8981184669	0.833729844	0.8985087592	0.8663853727	0.8805613616	0.8568554182	0.8522347218
234	0.7483234835	0.8730108211	0.8644732871	0.8938719091	0.8809728183	0.8989109187	0.8351387054	0.8982191979	0.8685135705	0.881168928	0.8586628325	0.853151101
235	0.7456025509	0.8745442972	0.8674516908	0.8962872047	0.8815450644	0.9000837287	0.8361716172	0.8997682503	0.8704954955	0.8812294837	0.8600545428	0.8554913295
236	0.7430098411	0.8761645738	0.8687660087	0.8966151019	0.8839272935	0.9005864284	0.8373629277	0.9023647178	0.8714406541	0.8831866329	0.862767639	0.8578364436
237	0.738345737	0.8783345871	0.8704678802	0.89814673	0.8868545272	0.9035050971	0.83930697	0.9030760302	0.8742076349	0.8836515513	0.8652380268	0.8620009109
238	0.7370015832	0.8782477866	0.8714629741	0.8982531413	0.8861230329	0.9028475712	0.8399206874	0.9021313615	0.8743661972	0.8843456201	0.8647871116	0.8613515566
239	0.73508974	0.8791157919	0.8721804511	0.8983596505	0.8872073101	0.9035504613	0.841171016	0.9043402526	0.8746478873	0.884386174	0.86589047	0.8624354692
240	0.7319272262	0.8802152653	0.8744927101	0.8988488104	0.8891745216	0.9040559441	0.8415474298	0.9052173913	0.8752112676	0.8858079905	0.8668775158	0.8640776699
241	0.7314409351	0.8801573983	0.8742676881	0.898572963	0.8895240817	0.9049951028	0.8418124006	0.9042167802	0.8750176131	0.8856418667	0.8662164104	0.864422202
242	0.7290751623	0.8808807361	0.8757325319	0.8990797546	0.8900643317	0.9055547782	0.8431658491	0.9056931769	0.8749118601	0.8864042934	0.8674041086	0.8638085139
243	0.7267073837	0.8823563451	0.8755442126	0.9013178057	0.8922241281	0.907996079	0.845234935	0.9061957151	0.8766930023	0.8882931189	0.8679299454	0.8649468892
244	0.7243257267	0.8837740871	0.8765561722	0.9013782542	0.8940605368	0.908301834	0.8467774086	0.9077993621	0.878565377	0.8905784138	0.8684172765	0.8681418612
245	0.7201839457	0.8857126324	0.8784878488	0.9019427872	0.8967189729	0.9097533632	0.8496610395	0.909617613	0.8799323563	0.8931719707	0.8710651143	0.869433505
246	0.7162188082	0.8879983797	0.8814881488	0.9048929664	0.8992004569	0.9101359877	0.8509449028	0.9116198203	0.8834321197	0.8957183351	0.8740485423	0.8713140783
247	0.715847861	0.8883455819	0.8818236353	0.9056141961	0.8985010707	0.9104665826	0.8517383775	0.9115133961	0.8840293454	0.8960167089	0.8742273969	0.8722986248
248	0.7126850021	0.8893293212	0.8826966292	0.9061735941	0.8998142061	0.9121526803	0.8520836107	0.9130686757	0.8855328158	0.8957091776	0.8750717978	0.8737893462
249	0.7120422457	0.8891557202	0.8829882988	0.9061735941	0.8983850222	0.9116409537	0.8514772425	0.9132261336	0.8860652266	0.8950424297	0.8755204594	0.8738834217
250	0.709587628	0.8901973265	0.8831558422	0.9059541985	0.9007284674	0.9138366545	0.8521229868	0.9135158627	0.8871672066	0.8972715074	0.8760782059	0.8748863981
251	0.7081372175	0.8909495978	0.8848630034	0.9071472205	0.902184778	0.9138608305	0.8528824391	0.9138880835	0.8879176653	0.8964078104	0.8776067884	0.8754922751
252	0.7056939502	0.8921069383	0.8859622867	0.9087574507	0.9030692363	0.9137568363	0.855694852	0.9153623188	0.8885444554	0.8970238095	0.8783084005	0.877198302
253	0.7043831509	0.892888143	0.8862275449	0.909978639	0.9044149164	0.9139332773	0.8569522284	0.9168963017	0.8892962911	0.8975275544	0.8784482759	0.877782826
254	0.7003509679	0.8946530872	0.8888224746	0.91078237	0.9061562634	0.9152637486	0.8595483095	0.9180946849	0.8907088393	0.9001490313	0.8797132616	0.8798789713
255	0.6974600703	0.8955210925	0.8887563376	0.9104500381	0.908492994	0.9170403587	0.8601604278	0.9198838897	0.8919909757	0.9007906907	0.8806891601	0.8792972891
256	0.6967773837	0.8956946936	0.8887231504	0.9110331146	0.9081034729	0.9162230317	0.8607730373	0.9208653986	0.8925899788	0.9014462502	0.8803099885	0.8792372881
257	0.6942445484	0.8970835021	0.8900820283	0.9119755912	0.9091949092	0.9178351094	0.8616537329	0.9223399623	0.8934368384	0.9027550261	0.8828854721	0.8810639263
258	0.6920705286	0.8977489729	0.8905153099	0.9129705838	0.9091169314	0.9189795346	0.8628762542	0.92191582	0.8937429538	0.9031394138	0.8836138685	0.8829755065
259	0.6885406094	0.8987616457	0.8909796894	0.9151302758	0.9110187706	0.9199943954	0.864300067	0.9213352685	0.8946849006	0.904174714	0.8844495545	0.8838475499
260	0.6872696818	0.8997743186	0.8912102671	0.9151302758	0.9125268432	0.9215658762	0.8655315726	0.9220496444	0.8964446953	0.9049316696	0.8856321839	0.8848942598
261	0.6843603702	0.9012209942	0.8926384948	0.9164510729	0.9121650666	0.9229687939	0.8670953912	0.925485648	0.8991110484	0.9057669441	0.8868765272	0.8858047971
262	0.6811500731	0.9026676697	0.894163308	0.9175540006	0.9140893471	0.9236394319	0.86871396	0.9249492901	0.9008907112	0.9067657993	0.8887932271	0.8892911011
263	0.680057905	0.9025808692	0.8951697323	0.9171993912	0.9144821659	0.9239848251	0.8683751509	0.9238343469	0.9003533569	0.9063614744	0.8888251327	0.8893911995
264	0.6770580911	0.9037671431	0.8971906754	0.9198235205	0.9152105414	0.9248067463	0.870347978	0.9245255686	0.9006360424	0.907740306	0.8898766848	0.8896925859
265	0.6762029881	0.9042011458	0.8969950665	0.9198722822	0.9158905287	0.9258426966	0.8701612903	0.9253731343	0.9012014134	0.9080647557	0.8900043023	0.8907638994
266	0.6747091329	0.9044615474	0.8974895397	0.9197324415	0.9165354331	0.9269252389	0.870781229	0.9250616031	0.9000141423	0.9079845652	0.8900688863	0.8921686747
267	0.6707508189	0.906197558	0.8998804543	0.9213960546	0.9166905239	0.926815564	0.8729624141	0.9265536723	0.9035820473	0.9112531589	0.8920430108	0.8928678905
268	0.6686018189	0.9073259649	0.9003436426	0.9224465017	0.9179670723	0.9280898876	0.8733836207	0.9281575898	0.9040282686	0.9114413076	0.8943136129	0.8951807229
269	0.6644189055	0.908859441	0.9036970781	0.923030211	0.9203666571	0.9297875334	0.8746968472	0.9294918199	0.9058790277	0.9127656413	0.8943742824	0.8966556192
270	0.662984647	0.9095249118	0.9050246012	0.9232169954	0.9218436874	0.9302915082	0.8747134187	0.931189338	0.9063162357	0.9138699139	0.893543759	0.8974552025
271	0.661449792	0.9099010474	0.9035911191	0.9232402913	0.9226361032	0.9305927073	0.8751518424	0.9321175279	0.9073156927	0.9145489672	0.8931232092	0.8988561108
272	0.6598076156	0.9101903825	0.9046483909	0.9228203184	0.9228563235	0.9298270285	0.8763832659	0.9319629415	0.9075725407	0.9152038084	0.8941109041	0.8986161252
273	0.6574353376	0.911463457	0.9054918887	0.9247995158	0.9242467719	0.9309131842	0.8778708457	0.9323678494	0.9088077032	0.916926735	0.8943066112	0.901022864
274	0.6541346998	0.912996933	0.9060872154	0.9272864701	0.9250394152	0.9308937368	0.8792218319	0.934628207	0.9112811791	0.917818398	0.8983050847	0.9015015015
275	0.6518755082	0.9145304091	0.9076305221	0.9288627096	0.9272909795	0.9324876674	0.8805949966	0.9359605911	0.9126984127	0.918742586	0.9000718907	0.903003003
276	0.6500260285	0.9144725421	0.9069802054	0.9285606404	0.9278942833	0.9326191147	0.8796972155	0.9353017803	0.9133456247	0.918902891	0.8996122361	0.9039327529
277	0.6480836958	0.9147618772	0.9075204765	0.9291433751	0.9278646207	0.9316805184	0.8807785888	0.9360962179	0.9136782424	0.9185339071	0.9006603503	0.9037393002
278	0.6448737307	0.9161506857	0.9089827484	0.9311594203	0.9286432161	0.9338411624	0.882392746	0.9365952519	0.9146583499	0.9200889548	0.9008905487	0.906362545
279	0.6425973733	0.9175394942	0.9100655152	0.9326690821	0.9292378355	0.9363803075	0.884469697	0.9375633782	0.9156489634	0.922004745	0.9020507672	0.907401858
280	0.6417446004	0.9173658932	0.9102812082	0.933091678	0.9287356322	0.9354383986	0.8840795347	0.9378711079	0.9154370034	0.9221645663	0.9013922779	0.9073463268
281	0.6407729923	0.9179156299	0.910389997	0.9336757818	0.9290841229	0.9370589896	0.8841677943	0.9384325656	0.9160521838	0.9223013049	0.9019100962	0.9082747269
282	0.6383038087	0.918204965	0.9119001634	0.9336757818	0.9293712317	0.9362302483	0.8837461091	0.9393017529	0.9162407723	0.9221645663	0.9028456453	0.9088459811
283	0.6373378643	0.9187257682	0.9126559715	0.9337358491	0.9295249031	0.9364944962	0.8848550528	0.9396264659	0.9169388045	0.9225978648	0.9036058038	0.9093904448
284	0.6365800119	0.9191597708	0.9126819127	0.9342184671	0.9306532663	0.9370412196	0.8862989565	0.9396264659	0.9172227744	0.9227346878	0.9034760126	0.9097170235
285	0.6350248427	0.9198541751	0.9133016627	0.9355860612	0.9312275664	0.9391328908	0.8868716976	0.939608979	0.9181211863	0.9229172843	0.9034948943	0.9103427631
286	0.6329854084	0.9205775129	0.914192399	0.9375942116	0.9306731735	0.938268117	0.8891301398	0.939591482	0.9180606748	0.9242177073	0.9040425838	0.9120813397
287	0.6314873426	0.9215612522	0.9165060062	0.9379331124	0.9313415685	0.9398305085	0.8906992532	0.9405123752	0.9178373776	0.9242401779	0.905687545	0.9130044843
288	0.6305776963	0.9217348533	0.9168272795	0.9377730903	0.9316484779	0.9403617863	0.8903383612	0.9409380428	0.9177771477	0.9250852989	0.9055571552	0.9130564685
289	0.629040261	0.9223713905	0.9175318896	0.9388922336	0.9324906636	0.9407941218	0.8916972415	0.9414662417	0.918404995	0.9257447755	0.905714697	0.9129460953
290	0.6283408003	0.9228921937	0.9179890257	0.9384499624	0.9323567428	0.9413427562	0.8930270491	0.94129584	0.9192334989	0.9265620373	0.9063174557	0.9142515686
291	0.6266575183	0.9230947283	0.9165924607	0.9387325004	0.932183908	0.9419245443	0.8928425913	0.9418924794	0.9191030372	0.9278197718	0.9062140391	0.9156338659
292	0.625281454	0.9234419304	0.9172976986	0.9389968369	0.932873365	0.9417914665	0.8939002853	0.9418419144	0.9187579753	0.9284762328	0.9071038251	0.9153605016
293	0.6224988998	0.9247439384	0.9180522565	0.9415301368	0.9343696028	0.9425904977	0.8955386289	0.942795076	0.9193251099	0.9295441089	0.9082014388	0.9174503657
294	0.6206111695	0.9252068746	0.9189429929	0.9413886384	0.935790383	0.9434549053	0.895087767	0.9428447403	0.9204997161	0.9294814815	0.908280621	0.9182577566
295	0.6195396332	0.9254962097	0.9191514612	0.9419897806	0.9353119147	0.9434708875	0.8959042047	0.9438169708	0.920261067	0.9290265224	0.9089077565	0.9190880644
296	0.6178675858	0.9265088826	0.9202962963	0.9433848926	0.9357718894	0.9440045249	0.8975755925	0.9441227562	0.9214600199	0.9296400533	0.910765688	0.919958265
297	0.6151207086	0.927492622	0.9204090707	0.9429429429	0.9374010649	0.9462973431	0.8986376022	0.9448545376	0.9217243335	0.9302532208	0.9121085294	0.9220450142
298	0.6130026479	0.9283316938	0.9210916642	0.9441944194	0.9381294964	0.9466685528	0.8989100817	0.9467284308	0.9224003405	0.9317138202	0.9130497477	0.9222520107
299	0.6099490827	0.9295758347	0.9221202251	0.9453945395	0.9390454284	0.9483222427	0.8993453355	0.9479785538	0.9232954545	0.9333530806	0.9140962813	0.9247247843
300	0.6088003122	0.9297205023	0.9229175914	0.9447613329	0.9395857307	0.9484711212	0.8988549618	0.9474446214	0.9240614334	0.9331752852	0.9144831558	0.9254131309
301	0.6073294226	0.9305017071	0.9225081337	0.9460107978	0.9411764706	0.948649031	0.9001908917	0.9494422715	0.9254623044	0.9330766953	0.9151759954	0.9251376693
302	0.6056569432	0.9307910422	0.922963182	0.9463429257	0.9421582734	0.9483514929	0.900436443	0.9495652174	0.9254410928	0.9334122521	0.9161141539	0.9249553306
303	0.6034055983	0.9308778427	0.9237363287	0.9464847849	0.9420227305	0.9488122172	0.9011588275	0.9489262914	0.9248933144	0.9335700547	0.916426513	0.9245676804
304	0.6022446167	0.9311382443	0.9243498818	0.9465008242	0.9413456009	0.9490662139	0.9020463847	0.949767712	0.9253306784	0.933924612	0.916426513	0.9243847875
305	0.6004846999	0.9322377177	0.9270741069	0.9489444528	0.9420893807	0.9491717401	0.9036309036	0.9497385241	0.92594172	0.9351071693	0.9170872386	0.9254176611
306	0.5964405204	0.9338001273	0.9281296024	0.951854067	0.9429843458	0.9507871224	0.9056603774	0.9510672281	0.9278907694	0.9356413671	0.9195965418	0.9261304283
307	0.5956700055	0.9340315954	0.9274977896	0.9516828721	0.9438137663	0.9512195122	0.905562389	0.9516339869	0.9276063149	0.9363273748	0.9195965418	0.9271641791
308	0.59305562	0.9347549332	0.9296978629	0.951938913	0.9439104863	0.9520022721	0.9071741512	0.9529616725	0.9289166904	0.9373063874	0.9183114825	0.927025817
309	0.5925835149	0.9348996007	0.9290665094	0.9518252543	0.944045911	0.952421531	0.9075469114	0.9529480105	0.9292211484	0.9371866706	0.9185761637	0.9278042959
310	0.5910544045	0.9353046699	0.9294446899	0.9511976048	0.9441653509	0.9527190118	0.9089165868	0.953515398	0.9292929293	0.9376933274	0.9192152337	0.9284649776
311	0.5895619873	0.9360858747	0.9299794057	0.9525804039	0.9444842921	0.9541518808	0.9099136158	0.9539578794	0.9304310713	0.9391304348	0.9200577201	0.9276443384
312	0.5872909995	0.9367513454	0.9299381807	0.9524236984	0.9467642416	0.9536235995	0.9102370837	0.9552325581	0.9309608541	0.9395458567	0.9202135334	0.930114737
313	0.5850613368	0.9374746832	0.9308823529	0.9528372511	0.9472325781	0.954622802	0.9106604549	0.9560663369	0.9313042242	0.9403270959	0.9215884477	0.9307875895
314	0.5844171494	0.9376193507	0.931510876	0.9525093633	0.9475193576	0.9543391946	0.9104866347	0.9554844341	0.9322130447	0.9406217769	0.9225666907	0.9305099911
315	0.5810339333	0.9389213587	0.9324125771	0.9546610804	0.9487878353	0.954893617	0.9121844127	0.9565470135	0.933599316	0.941800501	0.9242096146	0.9316252048
316	0.5801332943	0.9394132284	0.9329608939	0.9543481515	0.9494196876	0.9554357082	0.9135870312	0.9567112144	0.9346991037	0.941661756	0.9251877527	0.931466031
317	0.5788892723	0.9397604305	0.9330980738	0.9547768793	0.9491476866	0.9553254857	0.9145134689	0.9569767442	0.9350206171	0.9418690213	0.9262579526	0.9319231342
