iter	Passed	Remaining
124	59193	2308532
125	59715	2309954
126	60317	2314389
127	60907	2318273
128	61332	2315898
129	61950	2320759
130	62415	2319845
131	62907	2319945
132	63365	2318812
133	63862	2319066
134	64306	2317416
135	64757	2316032
136	65268	2316792
137	65764	2317011
138	66283	2318009
139	66728	2316436
140	67271	2318249
141	67788	2319136
142	68314	2320288
143	68863	2322213
144	69317	2320950
145	69821	2321336
146	70304	2321021
147	70816	2321639
148	71388	2324211
149	71854	2323281
150	72332	2322772
151	72819	2322556
152	73330	2323075
153	73772	2321427
154	74217	2319892
155	74782	2322104
156	75240	2320958
157	75753	2321508
158	76260	2321854
159	76852	2324787
160	77386	2325916
161	77845	2324798
162	78354	2325167
163	78862	2325490
164	79290	2323442
165	79784	2323375
166	80433	2327769
167	80922	2327473
168	81489	2329429
169	82000	2329779
170	82535	2330777
171	83061	2331524
172	83541	2330943
173	84099	2332552
174	84576	2331884
175	84975	2329089
176	85374	2326348
177	86001	2329778
178	86385	2326620
179	87045	2330890
180	87595	2332157
181	88114	2332625
182	88671	2334054
183	89203	2334803
184	89732	2335472
185	90227	2335234
186	90800	2337015
187	91350	2338177
188	91901	2339352
189	92426	2339839
190	92858	2337991
191	93327	2337073
192	93957	2340171
193	94398	2338543
194	94882	2338013
195	95289	2335564
196	95719	2333711
197	96206	2333241
198	96746	2334073
199	97220	2333301
200	97681	2332202
201	98187	2332189
202	98690	2332113
203	99211	2332453
204	99801	2334375
205	100251	2333037
206	100752	2332887
207	101201	2331530
208	101646	2330097
209	102138	2329739
210	102632	2329409
211	103122	2329004
212	103592	2328155
213	104161	2329522
214	104619	2328402
215	105164	2329207
216	105642	2328509
217	106174	2329023
218	106701	2329412
219	107099	2326975
220	107498	2324603
221	108035	2325185
222	108523	2324736
223	109105	2326293
224	109545	2324799
225	110037	2324418
226	110501	2323447
227	110932	2321801
228	111451	2321981
229	111993	2322649
230	112464	2321835
231	112948	2321286
232	113402	2320125
233	113899	2319858
234	114333	2318303
235	114868	2318785
236	115342	2318047
237	115814	2317271
238	116259	2315954
239	116794	2316422
240	117295	2316215
241	117833	2316749
242	118371	2317262
243	118839	2316387
244	119378	2316913
245	119869	2316497
246	120443	2317687
247	120962	2317794
248	121350	2315399
249	121882	2315768
250	122350	2314908
251	122894	2315490
252	123536	2317893
253	124102	2318861
254	124660	2319672
255	125133	2318878
256	125672	2319319
257	126087	2317473
258	126686	2319001
259	127093	2317018
260	127803	2320541
261	128338	2320861
262	128844	2320663
263	129270	2319030
264	129694	2317377
265	130310	2319138
266	130740	2317587
267	131329	2318840
268	131836	2318652
269	132349	2318573
270	132834	2317982
271	133375	2318374
272	133918	2318806
273	134488	2319680
274	134967	2318988
275	135409	2317656
276	135879	2316823
277	136477	2318153
278	137047	2319006
279	137620	2319895
280	138113	2319420
281	138620	2319182
282	139120	2318839
283	139644	2318888
284	140121	2318143
285	140635	2318025
286	141097	2317050
287	141598	2316710
288	142082	2316092
289	142605	2316108
290	143061	2315043
291	143594	2315223
292	144006	2313448
293	144427	2311816
294	144991	2312485
295	145512	2312461
296	145971	2311468
297	146462	2310958
298	146902	2309658
299	147372	2308836
300	147780	2307050
301	148229	2305904
302	148713	2305311
303	149279	2305973
304	149805	2306026
305	150402	2307154
306	150961	2307700
307	151435	2306936
308	151912	2306215
309	152369	2305207
310	152838	2304369
311	153446	2305625
312	153898	2304548
