iter	MultiClass	Accuracy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9
21	1.476101698	0.4895242505	0.4324420046	0.4518896834	0.4573877963	0.6037880727	0.5251956947	0.4677362689	0.530649116	0.4641885766	0.4797466244	0.432178304
22	1.467908698	0.495398773	0.4404636459	0.4560048771	0.4650987297	0.6073392149	0.5277096616	0.4758857685	0.5363506308	0.4717979737	0.4883262085	0.4357814132
23	1.461284074	0.497077208	0.4400628163	0.4551555827	0.4667506297	0.6085068336	0.5283204325	0.4779202279	0.539774219	0.4776570048	0.4906091785	0.4366221606
24	1.456070077	0.4984083806	0.4405485159	0.4577479128	0.4684934967	0.6096997691	0.5285292671	0.4820023838	0.5393494229	0.479431337	0.4915529565	0.4383278858
25	1.4539853	0.4997974303	0.4421016246	0.4628099174	0.4689129053	0.6099871959	0.5301824415	0.4827172348	0.5415794979	0.4808626974	0.4923577236	0.4386297125
26	1.448993018	0.5031832388	0.4451679232	0.466117032	0.4737512742	0.6144949884	0.533547114	0.4862011039	0.5412688031	0.485059912	0.4948722123	0.4454700855
27	1.44141393	0.5073793263	0.4506657562	0.466319166	0.4769172072	0.6169552856	0.534351145	0.4941204995	0.546640574	0.4913338357	0.4996751137	0.4511819116
28	1.437223937	0.5105336266	0.4544680851	0.4695756605	0.4794398472	0.619047619	0.5364833272	0.4983622468	0.5504371656	0.4932085723	0.5050308341	0.4543429844
29	1.435167863	0.5111413358	0.4533060668	0.4714114354	0.4810351389	0.6174566175	0.5380434783	0.4979373938	0.5515080298	0.4948640483	0.5066278694	0.4549194378
30	1.42815174	0.5152795462	0.4548213082	0.478968254	0.4845440495	0.619813278	0.5404613695	0.5033047736	0.5550326797	0.501978691	0.5118452861	0.4591558884
31	1.422444213	0.5175367519	0.4606779661	0.4831527094	0.4890032154	0.62088624	0.5411477411	0.505921133	0.5556864285	0.5024420024	0.5139089886	0.4604341138
32	1.41985965	0.5191283713	0.4620853081	0.4830974843	0.4895050531	0.6235613604	0.5415903261	0.5068106516	0.5577501635	0.5046614703	0.5178542834	0.4623473541
33	1.412918925	0.5221669175	0.4630192503	0.4905882353	0.4927875244	0.6257605178	0.5456542969	0.5133136095	0.5592998955	0.503520049	0.5201722213	0.4657070279
34	1.410882204	0.5241636764	0.4654765914	0.4936486222	0.4962249414	0.626459144	0.5473376386	0.5142715927	0.5618475992	0.5055248619	0.5203641591	0.4696151249
35	1.404731216	0.5281282556	0.4677284158	0.4960248206	0.5011734029	0.6296633303	0.5493782004	0.519990067	0.5633691944	0.5121575869	0.5244387836	0.4780569514
36	1.400427162	0.5300381989	0.4705089316	0.496875	0.5040629096	0.6325787145	0.551365724	0.5199358104	0.5648754915	0.514732965	0.5242564021	0.4809571958
37	1.39369403	0.5342921634	0.4774518022	0.5026259483	0.5061031631	0.6376092914	0.5526315789	0.5256235265	0.5682715075	0.5209102091	0.5298874267	0.4839142091
38	1.385044271	0.5378516032	0.4868598383	0.5065637066	0.5091479352	0.637632025	0.5568855036	0.5281655035	0.569360358	0.5264290104	0.5319620253	0.4894188781
39	1.382790762	0.5386618822	0.4867137571	0.5074338675	0.511627907	0.6401257203	0.5555016966	0.5295508274	0.5701858442	0.5263967985	0.5331225296	0.4907484581
40	1.377251118	0.5424238917	0.4888588791	0.5091258405	0.5159679327	0.6428664836	0.5575404059	0.536342102	0.5740252898	0.5312644031	0.5384493921	0.4937944729
41	1.36688459	0.548992939	0.4955364662	0.5157088123	0.5247368421	0.6487263227	0.5669310555	0.5411087473	0.5776487663	0.5366303179	0.5426234665	0.5047807451
42	1.364778479	0.5503530501	0.4968110104	0.5167555217	0.5260100343	0.6490723805	0.567729327	0.5442466784	0.5787942887	0.5397315229	0.5439474507	0.505107084
43	1.357718133	0.5545201991	0.5060802932	0.5203964926	0.5318559557	0.6530612245	0.5683260127	0.5478414542	0.5813586098	0.5453983941	0.5449702288	0.512363996
44	1.355831896	0.5556777405	0.5065822363	0.5237732978	0.5342808264	0.6534031414	0.5688498597	0.5508785236	0.5808997632	0.5478986403	0.5459968603	0.5108910891
45	1.351833325	0.5582243315	0.5110073382	0.525298465	0.5355824987	0.6550686723	0.5704534373	0.5541465889	0.582641907	0.5527950311	0.5508514295	0.5116737915
46	1.343824389	0.5632596365	0.5151059923	0.5304429783	0.539289988	0.6601204504	0.5754958024	0.5619204877	0.5889796994	0.5514898873	0.55810326	0.5184698736
47	1.337013349	0.5675425396	0.5193811346	0.5366955213	0.5456967759	0.6622152396	0.5765349544	0.5620698445	0.5938945421	0.5572908613	0.5689869484	0.5217961324
48	1.332420565	0.5686132654	0.518162216	0.5356200528	0.5468542607	0.6647482014	0.5776261272	0.5625400077	0.5957220672	0.5594556982	0.5683009559	0.5258154401
49	1.326838243	0.570320639	0.5193040597	0.5389964292	0.5483271375	0.6657936092	0.5802589787	0.5655454662	0.5960846984	0.5632539437	0.5673889657	0.5274545157
50	1.324010836	0.5718543813	0.5228476821	0.5413618458	0.5488161745	0.6654459848	0.5826810176	0.5669190299	0.595959596	0.5654060756	0.5695425238	0.5295848316
51	1.31985983	0.5739090172	0.5254125413	0.5432835821	0.5542072276	0.6656180364	0.5849821802	0.5670261941	0.5988279169	0.5669193873	0.5734415684	0.5300537547
52	1.31764607	0.5753848825	0.5266809846	0.5432144857	0.5557182799	0.6672798949	0.5866863541	0.5682109035	0.6003197442	0.5697081982	0.5750153092	0.5315918367
53	1.307136788	0.5821564996	0.5366257872	0.5563549161	0.5631249167	0.6719284399	0.5896993593	0.5784124534	0.6022106805	0.5794855903	0.5801620052	0.5371001786
54	1.301561583	0.5853686769	0.5446413782	0.5596904937	0.5676727029	0.6730668069	0.5925378648	0.5811194222	0.6050599201	0.5819418677	0.5809698079	0.5413631213
55	1.296879327	0.5895358259	0.5475008275	0.5635827497	0.573304744	0.6738332459	0.5950128977	0.5867426204	0.6101377558	0.5844537166	0.5882352941	0.546900357
56	1.292006809	0.5918219701	0.5501404262	0.5685335298	0.5764168681	0.6749639722	0.5965041851	0.5897734628	0.6109178485	0.5879069767	0.5883067578	0.5502098805
57	1.290425441	0.593384651	0.5535360212	0.5703240059	0.5784656797	0.677677284	0.5960167199	0.5920456018	0.6112521716	0.5883082648	0.5908952959	0.5511785599
58	1.285500521	0.5970598449	0.5551894563	0.5758683729	0.583322107	0.6815068493	0.5979911808	0.5973721868	0.6130841121	0.5953343701	0.593840085	0.5539951574
59	1.280696984	0.5974071073	0.5572418344	0.5757077626	0.5815488215	0.682464455	0.5994356521	0.5993780772	0.6130022694	0.5958967983	0.5917249772	0.5541545425
60	1.277019602	0.5991723579	0.5610278373	0.5782163743	0.5837037037	0.6838438281	0.6003438958	0.600284495	0.6156512465	0.5984129454	0.5935070873	0.5533776122
61	1.270586682	0.6025292279	0.5674740484	0.5829989055	0.5846942907	0.6864217042	0.6022796911	0.6020949179	0.6194099586	0.6004662005	0.5995736906	0.5582374858
62	1.266087942	0.6039472161	0.5686953653	0.5835148874	0.583805668	0.6877637131	0.6038801572	0.6030514611	0.6213176219	0.6029822926	0.6035215543	0.5596761134
63	1.261572667	0.6054230814	0.5656465943	0.586869786	0.5864457422	0.6891838612	0.6069761729	0.6046571798	0.6198657718	0.6039726878	0.6056103108	0.5634394699
64	1.259399809	0.606812131	0.5675764551	0.5901104872	0.5897226754	0.6897641944	0.6091221187	0.6066485578	0.619226638	0.6049114081	0.60638137	0.5634304207
65	1.256334365	0.6081722422	0.5710059172	0.5926595552	0.5907299171	0.688563514	0.6090262448	0.6084251458	0.6213931016	0.6044706613	0.608445588	0.5670436187
66	1.250229833	0.6104294479	0.5705853419	0.5949069893	0.5930659415	0.6921555702	0.6082575571	0.6101120667	0.6241781833	0.6088440652	0.610472155	0.5725313606
67	1.244157943	0.6140757032	0.5749917952	0.6016903435	0.5950278495	0.6936293947	0.6115824419	0.6158871178	0.6298031865	0.6093556382	0.6169440242	0.5731314433
68	1.238785431	0.6171142493	0.5804766569	0.6015146051	0.5998370008	0.6973058637	0.613006135	0.6168199737	0.6338519313	0.6136187374	0.6197097944	0.5765215995
69	1.23332133	0.6205868735	0.5852782765	0.6079136691	0.6041525309	0.7005964215	0.6179222058	0.6243441763	0.6329588015	0.6160037146	0.6208666767	0.5774625181
70	1.226891197	0.6247540225	0.5872340426	0.6132665832	0.6071961982	0.70441586	0.6208173849	0.6260983607	0.6380747513	0.62130818	0.6284769208	0.5833199422
71	1.220465329	0.6294420651	0.5921203204	0.6233303651	0.6160108548	0.7068187848	0.6201798694	0.6332936035	0.6413931681	0.6285979573	0.6297744361	0.5874417858
72	1.216645041	0.6311205001	0.5934892851	0.6231781017	0.617197021	0.7075534316	0.621931664	0.6355437666	0.6441586281	0.6303405573	0.6327632763	0.5892569958
73	1.211129973	0.6349693252	0.6005230467	0.6293210424	0.6198830409	0.7130319149	0.624137931	0.6415494826	0.6463561938	0.634915726	0.6338470747	0.591223276
74	1.206421127	0.638210441	0.6043776544	0.634387701	0.6260084781	0.7146468006	0.6271416246	0.6469805799	0.6468301836	0.6369407029	0.6373429084	0.593041813
75	1.201839456	0.6399178146	0.6042719713	0.6377271925	0.6272205521	0.7166245175	0.6289308176	0.6523536472	0.647894878	0.6379417235	0.6369750411	0.5947066327
76	1.198934724	0.6408727862	0.6054177546	0.6375791696	0.627520436	0.7169107856	0.6286347955	0.6520752703	0.6485687408	0.6413515189	0.6389013286	0.5978556569
77	1.19591102	0.6417409422	0.6050612245	0.6369875066	0.6275899673	0.7183923343	0.6302282542	0.6531266702	0.6509877705	0.6445028607	0.6376249441	0.5983370643
78	1.194257493	0.6428695451	0.6069619219	0.6400281641	0.6275899673	0.7191251	0.6313715834	0.6540981415	0.6501681237	0.64622057	0.6395833333	0.6000638366
79	1.193704235	0.6429274222	0.6062683643	0.6395921238	0.6288828338	0.7187291416	0.6308393936	0.6548956661	0.6506056528	0.6469586751	0.6394760345	0.5994576487
80	1.190419158	0.6449820581	0.6085252327	0.6400562687	0.6317373461	0.7201816482	0.6334897506	0.6561412898	0.6529569892	0.6481395708	0.6432818074	0.6014631043
81	1.183721656	0.6506250723	0.6113551326	0.6437346437	0.6417009602	0.7258883249	0.6371156933	0.6622055675	0.6586810229	0.6515221759	0.6515850573	0.6082539683
82	1.180784607	0.6519562449	0.6136843816	0.6473058083	0.6428571429	0.7275889751	0.638250556	0.6637988977	0.658709937	0.6533580935	0.6529516995	0.6075226155
83	1.177014133	0.652882278	0.6157347204	0.6468635331	0.6413548211	0.727978581	0.6384083045	0.6646995708	0.6600376243	0.653971203	0.6565249814	0.610077889
84	1.172602486	0.6554867462	0.6152099886	0.65181834	0.6455244371	0.7299798793	0.6404647139	0.6670264436	0.6625470177	0.6576019778	0.6576321668	0.6147035573
85	1.167486833	0.6583227225	0.6196774194	0.6523023458	0.6492362736	0.7333690987	0.6405438813	0.6712699702	0.6646940148	0.659554731	0.6614079476	0.6193181818
86	1.163646646	0.6605220512	0.6228027737	0.6536992011	0.650137741	0.7343163539	0.6438831105	0.6746106974	0.6671144546	0.6609986087	0.6630952381	0.6224956618
87	1.157881392	0.6638789212	0.6282587705	0.6582322357	0.6550580431	0.7373358349	0.6484336151	0.6775377089	0.6682815233	0.6636757426	0.6658764261	0.6244712518
88	1.153013023	0.6676988077	0.6337302864	0.6618131392	0.659936385	0.7403730042	0.6520765979	0.6795115332	0.672327807	0.6679018064	0.6691350711	0.6289741582
89	1.152744143	0.6673804839	0.6330865787	0.6605409154	0.6599475356	0.7401046558	0.6517412935	0.6796090144	0.6718792127	0.6673876101	0.6692319077	0.6288401254
90	1.14602849	0.6709109851	0.6386338005	0.6658604008	0.6603930252	0.7408798283	0.65398956	0.6820652174	0.6766410567	0.670995671	0.6759519929	0.6335053965
91	1.143273522	0.6727630513	0.6401160916	0.6702274294	0.6641791045	0.7424201771	0.6550392426	0.6856055457	0.6765618675	0.6722325294	0.674951916	0.6365342509
92	1.140920985	0.6740363468	0.6429262005	0.671376874	0.6637192595	0.7451033002	0.6558805227	0.6871934605	0.6776369032	0.6715102798	0.6764357608	0.6390495545
93	1.136886652	0.6760620442	0.6459206708	0.6745786034	0.6646433991	0.7474122866	0.6569724087	0.6903428493	0.6802537454	0.6766476308	0.6762270846	0.6385975896
94	1.135240365	0.6774221553	0.6489104116	0.6745623069	0.6671272627	0.7484860719	0.6588732745	0.6915734933	0.6807936294	0.6782017612	0.6777006059	0.6388498203
95	1.13066685	0.6799108693	0.6523978114	0.6790441808	0.6685174903	0.7510094213	0.6598934457	0.6925283431	0.6835853132	0.681552202	0.6810650888	0.6413264508
96	1.1260862	0.6825153374	0.6571152608	0.6819660901	0.6732425674	0.7534745648	0.6619473423	0.693888662	0.6850649351	0.6817621688	0.6834096617	0.645625
97	1.123806835	0.6844542192	0.6597010127	0.6834188034	0.6742476772	0.7548596112	0.6621134981	0.6959016393	0.6875508544	0.6846652268	0.6866460996	0.6482931412
98	1.120347487	0.685959023	0.6603470437	0.686485563	0.6776032254	0.7549561699	0.6626969359	0.6985645933	0.6901408451	0.6866039772	0.6854197349	0.6497652582
99	1.117646973	0.6868850561	0.6607830552	0.6868169399	0.6791875348	0.7560285599	0.6630245841	0.6996301876	0.6907957164	0.6865947612	0.6899190581	0.6488430269
100	1.115523195	0.6875506424	0.6622792937	0.6881390593	0.6803894298	0.7551844869	0.6631931522	0.7013307724	0.6912978752	0.6866039772	0.6913216443	0.6487079092
101	1.110656605	0.6917177914	0.670195701	0.693106383	0.6822909444	0.7574491034	0.6646818013	0.7065441076	0.6965106843	0.6928064217	0.6950732357	0.6527994995
102	1.106106873	0.6944958907	0.6742509213	0.7000169578	0.6855398279	0.7585277066	0.6675756073	0.7097040606	0.698494507	0.6931029162	0.6980519481	0.6546649969
103	1.105308102	0.6947852761	0.6750919853	0.7005764666	0.6851518092	0.7587973574	0.6679081316	0.7093663912	0.6985892566	0.6940413708	0.6986422668	0.6548811014
104	1.104235379	0.6948720917	0.6750798722	0.6977060323	0.6856826364	0.7597087379	0.6685721387	0.7092863048	0.6991450672	0.6932591218	0.7004866539	0.6543865126
105	1.10348773	0.6951904156	0.6755157524	0.6975717439	0.6860787576	0.7600161878	0.6682399702	0.7096241223	0.7002033898	0.6935683364	0.7009883464	0.654704322
106	1.099030764	0.6975923139	0.6773418735	0.7018675722	0.6876042246	0.7614295347	0.6708074534	0.7133002208	0.7008662696	0.6967642527	0.7026389503	0.658342438
107	1.095919974	0.6990103021	0.6774142059	0.7024456522	0.6897602882	0.7622387053	0.6709773688	0.7145824678	0.7035680369	0.698691301	0.7040966696	0.6615720524
108	1.09098913	0.701441139	0.6793235482	0.7029954307	0.6922119242	0.7655554056	0.6727340731	0.71805498	0.7038043478	0.7026943803	0.7063328424	0.6658322904
109	1.087818215	0.7028301887	0.6798343421	0.7065989848	0.6919143055	0.7674230146	0.6737314549	0.7185164683	0.7050047471	0.7045945113	0.7101812288	0.6661451815
110	1.084269382	0.7045954393	0.6828025478	0.7094262989	0.6930829767	0.7677968391	0.6772420684	0.7202884482	0.7063621533	0.7049961568	0.7122481988	0.6673960613
111	1.083449664	0.7046822549	0.6822891758	0.7089463893	0.6928176796	0.7673601729	0.6776364996	0.7202108476	0.7082823337	0.7041474654	0.7144957365	0.6659361302
112	1.078913564	0.7080391249	0.68395101	0.7137307887	0.6969152027	0.7708333333	0.6787273862	0.7229617304	0.7105119826	0.7108990148	0.7180241106	0.6700966635
113	1.074401909	0.7102963306	0.6885090218	0.715800101	0.7000416031	0.7730477223	0.6799050831	0.7267926626	0.7109842306	0.7111452729	0.7208856089	0.6726848249
114	1.068048584	0.714376664	0.6931567329	0.718328841	0.7060622914	0.7751286914	0.6845200851	0.7297522961	0.7143051216	0.7166103776	0.7236551216	0.6791219057
115	1.065214297	0.7156499595	0.694623995	0.7199058507	0.7076837416	0.7761072735	0.6846846847	0.7344947735	0.7150413672	0.7178385017	0.722468261	0.6806722689
116	1.062169597	0.7180807964	0.6968597128	0.7222035606	0.710259614	0.7785307671	0.6881020893	0.7348135735	0.716730038	0.7190044554	0.7271121578	0.6842187257
117	1.057435896	0.7222768839	0.7012291207	0.7252636866	0.7143055749	0.7822185971	0.6924618082	0.7414784682	0.7181990778	0.7247087676	0.730565371	0.6898586737
118	1.051211051	0.725691631	0.7051060487	0.7319604889	0.7181273513	0.7847137223	0.6951280763	0.7440033665	0.7207695434	0.7288317256	0.7312113174	0.6954904695
119	1.044670649	0.7287591156	0.7082678403	0.7315525876	0.7230597432	0.7871704267	0.6965924808	0.7497184685	0.7248813559	0.7317668599	0.7342554444	0.6982651797
120	1.039428978	0.7326368793	0.711348297	0.7385795265	0.7270693512	0.7901100394	0.7004909984	0.7518627864	0.7285344945	0.7385600976	0.7372906259	0.7009128888
121	1.035851491	0.734951962	0.7153628652	0.7431421446	0.7296389589	0.791292517	0.7028593022	0.7551622419	0.7288804244	0.7390772991	0.7396414928	0.703429101
122	1.033257813	0.7364278273	0.7182303106	0.7431512535	0.7305322129	0.7929767252	0.7028593022	0.7589210452	0.7303447336	0.7429270531	0.7387281539	0.7048118445
123	1.026928578	0.7400162056	0.7208392046	0.7455936149	0.7337245041	0.7961982349	0.7068943707	0.7594865284	0.7337149087	0.7485505035	0.7442473985	0.709986109
124	1.023942373	0.7414920708	0.7237855683	0.749958575	0.733361239	0.7968473977	0.7071473751	0.7613812544	0.7342981977	0.7488932987	0.7468187802	0.7122568694
125	1.021716395	0.7423312883	0.7252160251	0.7492967069	0.736196319	0.7976077205	0.7080855371	0.7615015524	0.7350613915	0.7506497477	0.7464871194	0.7129415394
126	1.019603058	0.7440386619	0.7271298334	0.7508283632	0.7380321005	0.7991842284	0.7074003795	0.7624558927	0.7386503067	0.7519486474	0.7492323439	0.7155850162
127	1.018427267	0.7444148628	0.7260467304	0.7497930121	0.7378397213	0.8009801252	0.7092288243	0.763399802	0.7390061266	0.7537872992	0.7486082625	0.7151664612
128	1.012725044	0.7485820118	0.7303775654	0.7563805104	0.7440950384	0.8016900641	0.713346815	0.7691222128	0.7411347518	0.7598654023	0.7503294772	0.7199508146
129	1.010653933	0.7488713972	0.7317989667	0.7560330579	0.7454112372	0.8015808122	0.7127887893	0.7707950854	0.7415485278	0.7597303095	0.7501464558	0.7194222495
130	1.00791552	0.7502893853	0.733731531	0.7598282128	0.7465282648	0.8023952096	0.7129162462	0.7716824143	0.7425296766	0.7618755746	0.7512452388	0.7212762694
131	1.00633462	0.751244357	0.7351232533	0.7606795316	0.7465321564	0.8025095472	0.7139246904	0.7716824143	0.7439705682	0.7635528331	0.7534105912	0.722392638
132	1.00175679	0.7541960875	0.7394587791	0.7625804323	0.7515423444	0.805124012	0.7180136813	0.7741116751	0.7457349529	0.7662694775	0.7543911007	0.7257422712
133	0.9993606213	0.755035305	0.7384470292	0.7647446458	0.7544105293	0.8060556465	0.7181956412	0.7763046544	0.7459754434	0.764786795	0.7539589443	0.7285254938
134	0.9967443452	0.7558745225	0.7369414726	0.7681683657	0.754245614	0.8053965658	0.7191581083	0.7772765718	0.7489094875	0.7655867971	0.7546120059	0.7294478528
135	0.9913159555	0.7586236833	0.7426239799	0.7712975098	0.7571889466	0.8085686997	0.7214530674	0.781723016	0.7496587497	0.769466116	0.7552304316	0.7304986234
136	0.9895410662	0.7594050237	0.743718593	0.7707924034	0.7583883195	0.8098880087	0.7221657346	0.7825226244	0.7504439284	0.7701483407	0.7562902282	0.7310450038
137	0.9886425101	0.7597812247	0.7428571429	0.7710646636	0.7582433001	0.8100642691	0.7232472325	0.7828919417	0.7512621094	0.7701008866	0.756954612	0.73234711
138	0.9862178505	0.7611123973	0.7440550688	0.7720732505	0.7605000702	0.8120814541	0.7238046796	0.7840973401	0.7521857923	0.7713717694	0.758903708	0.7332926457
139	0.9831085402	0.7632827874	0.7467248908	0.7748247187	0.764158918	0.8146221249	0.7263238289	0.7866761162	0.7512288367	0.7760464406	0.7587520141	0.7350922678
140	0.9809755635	0.7641220049	0.7470707702	0.7771986971	0.7624013529	0.8157463095	0.7277126847	0.7880334609	0.7530087527	0.7764382725	0.7600644122	0.7349801769
141	0.9780579255	0.7658004399	0.74875	0.7787725867	0.7636159461	0.8167008898	0.7300293031	0.7898777367	0.755324959	0.7785419532	0.7619326501	0.7359756098
142	0.9760081959	0.7665239032	0.7491785323	0.7781569966	0.7651515152	0.8178204249	0.7300089274	0.7902813299	0.7547427324	0.7806589384	0.7640679953	0.7366976673
143	0.973224204	0.7676525061	0.7507432327	0.7789336801	0.7680651045	0.8185561351	0.7299400434	0.7901304594	0.7577741408	0.780897162	0.7656639765	0.7373552712
144	0.9698185228	0.7686653548	0.7525	0.7801787165	0.7688194738	0.8187937904	0.7304015296	0.7918088737	0.7590723056	0.7808740673	0.7676974938	0.7383632492
145	0.9694119228	0.7693888182	0.7525370804	0.7815235008	0.7699887387	0.8192439863	0.7309359857	0.7930054023	0.7594487652	0.7814690643	0.7676974938	0.7399512789
146	0.9637710101	0.772629934	0.7583945026	0.7862805371	0.7717865691	0.8223503569	0.7334270022	0.7977831462	0.7612409457	0.7829268293	0.7715289982	0.7427701674
147	0.9618149415	0.7744530617	0.7603434817	0.7900355872	0.7725865466	0.8222709819	0.7363438659	0.7980085349	0.7638300779	0.7827943868	0.774769501	0.7458143075
148	0.9596157462	0.7752633407	0.7597068455	0.7900794294	0.7760731879	0.8222069911	0.7371516236	0.7985744833	0.7650511945	0.785431271	0.7752414399	0.7452830189
149	0.9565720807	0.7772022225	0.7603873789	0.7932598833	0.7786388615	0.824691358	0.7390803125	0.8002274989	0.766898812	0.7882478307	0.7763639023	0.7462777271
150	0.9543051269	0.7783887024	0.7610868207	0.7926849005	0.7790452049	0.8262421082	0.7416047167	0.803185438	0.7667941016	0.7909879738	0.7760713763	0.7479477045
151	0.9513231149	0.7796619979	0.760835672	0.793465955	0.7814176786	0.82696011	0.7427252916	0.8047706943	0.7692728267	0.7917682927	0.7772747189	0.749848393
152	0.9477008292	0.7811089246	0.7639819286	0.7959877043	0.7826947547	0.8271791352	0.7429157584	0.8049992899	0.7694831829	0.7921305475	0.7790273112	0.7550030321
153	0.944249986	0.7827584211	0.7656128329	0.8	0.786440678	0.8279747183	0.7452491012	0.8060295791	0.7710612691	0.7916603257	0.7791904136	0.7567075944
154	0.9427705497	0.782642667	0.7667910448	0.7980598222	0.7848853665	0.8271689812	0.746659815	0.8053462249	0.7699042408	0.7931191962	0.7794632439	0.7574197456
155	0.9412207794	0.7835976386	0.7667861038	0.801227192	0.7861795525	0.8284023669	0.7460887407	0.8053462249	0.7715222738	0.7930614729	0.7810720023	0.7590489172
156	0.9362111448	0.7857390902	0.7680821279	0.8016116035	0.7877071236	0.8295766905	0.7507376523	0.8100256337	0.7741670095	0.7947040024	0.7824566516	0.7603456116
157	0.9342426288	0.7867230003	0.7699224806	0.8021942562	0.7900396152	0.8298720946	0.752218079	0.8110336983	0.7733443028	0.793544458	0.7852975496	0.7617459836
158	0.9319064854	0.7883146197	0.7706137632	0.8046384281	0.7900536875	0.8309975268	0.7525441195	0.811692919	0.7775947282	0.795551493	0.7866939014	0.7646969467
159	0.9307816275	0.7881699271	0.7709947319	0.804249839	0.7888198758	0.8312474213	0.7529290588	0.8131930623	0.7763284361	0.7954926146	0.787162655	0.7632498102
160	0.9284570848	0.7888065748	0.7716461993	0.8046975547	0.7885537074	0.831043956	0.7538997035	0.8134148074	0.7787999451	0.7970108281	0.7875693026	0.7632176943
161	0.9258688511	0.7911505961	0.7757951901	0.8070119009	0.7921015515	0.8322332233	0.7572515148	0.8150684932	0.7798845837	0.7978108848	0.7894967177	0.7669036454
162	0.9243117115	0.7917583054	0.7741435436	0.8071359691	0.7943002257	0.8337462152	0.7575991757	0.8166119595	0.7791065292	0.7990881459	0.7912344777	0.7665557907
163	0.9211848892	0.7936103716	0.7768313458	0.8105769231	0.7974540311	0.8353070779	0.7577591758	0.8186099615	0.7812929849	0.8024316109	0.7912954579	0.7668581796
