iter	Passed	Remaining
249	12517	4994338
250	12567	4994548
251	12619	4995059
252	12669	4995025
253	12721	4995594
254	12771	4995833
255	12822	4995877
256	12873	4996123
257	12920	4995152
258	12969	4994747
259	13023	4995886
260	13074	4996263
261	13124	4996267
262	13175	4996414
263	13226	4996792
264	13277	4996991
265	13328	4997513
266	13378	4997407
267	13427	4996794
268	13478	4997085
269	13529	4997229
270	13579	4997375
271	13631	4998036
272	13683	4998619
273	13735	4999316
274	13786	4999377
275	13839	5000628
276	13889	5000360
277	13940	5000734
278	13992	5001216
279	14057	5006501
280	14107	5006460
281	14158	5006642
282	14208	5006442
283	14260	5006903
284	14311	5007281
285	14363	5007887
286	14410	5006828
287	14463	5007684
288	14514	5007632
289	14564	5007644
290	14611	5006373
291	14661	5006267
292	14713	5007047
293	14766	5007708
294	14817	5008054
295	14866	5007655
296	14917	5007696
297	14967	5007528
298	15017	5007717
299	15071	5008775
300	15123	5009418
301	15173	5009253
302	15223	5008964
303	15276	5009862
304	15327	5010218
305	15378	5010153
306	15430	5010918
307	15482	5011313
308	15533	5011472
309	15584	5011517
310	15635	5011763
311	15686	5011983
312	15736	5011957
313	15786	5011758
314	15835	5011274
315	15886	5011541
316	15937	5011513
317	15988	5011961
318	16041	5012730
319	16101	5015634
320	16152	5015791
321	16204	5016286
322	16252	5015596
323	16305	5016367
324	16357	5016724
325	16407	5016635
326	16459	5016944
327	16507	5016270
328	16560	5017112
329	16612	5017448
330	16662	5017371
331	16714	5017679
332	16768	5018815
333	16820	5019275
334	16872	5019684
335	16919	5018759
336	16970	5018858
337	17022	5019153
338	17075	5019948
339	17125	5019932
340	17176	5019894
341	17225	5019457
342	17277	5019999
343	17331	5020826
344	17382	5021017
345	17432	5020741
346	17485	5021701
347	17538	5022163
348	17588	5021995
349	17641	5022812
350	17692	5022933
351	17744	5023281
352	17795	5023437
353	17846	5023429
354	17898	5023990
355	17950	5024446
356	18004	5025217
357	18054	5025203
358	18105	5025218
359	18156	5025409
360	18208	5025817
361	18259	5025705
362	18310	5025888
363	18363	5026667
364	18415	5027014
365	18465	5026872
366	18521	5028181
367	18569	5027538
368	18619	5027305
369	18668	5026964
370	18722	5027639
371	18773	5027836
372	18825	5028285
373	18877	5028484
374	18930	5029217
375	18983	5029817
376	19037	5030633
377	19090	5031435
378	19141	5031369
379	19192	5031471
380	19244	5031764
381	19296	5032024
382	19347	5032229
383	19398	5032171
384	19448	5032120
385	19504	5033462
386	19563	5035487
387	19612	5035105
388	19664	5035509
389	19716	5035741
390	19769	5036271
391	19818	5035879
392	19868	5035831
393	19919	5035782
394	19970	5035965
395	20021	5035859
396	20074	5036423
397	20125	5036501
398	20176	5036632
399	20230	5037318
400	20282	5037821
401	20311	5032305
402	20362	5032363
403	20414	5032722
404	20464	5032605
405	20517	5032965
406	20569	5033467
407	20619	5033264
408	20673	5034030
409	20724	5034072
410	20773	5033682
411	20825	5033854
412	20875	5033790
413	20929	5034489
414	20980	5034651
415	21032	5034764
416	21084	5035227
417	21138	5035908
418	21189	5036028
419	21239	5035686
420	21263	5029438
421	21314	5029514
422	21364	5029254
423	21413	5028971
424	21465	5029191
425	21518	5029707
426	21572	5030451
427	21625	5030945
428	21674	5030767
429	21727	5031119
430	21778	5031215
431	21831	5031683
432	21878	5030960
433	21930	5031094
434	21981	5031334
435	22034	5031721
436	22088	5032519
437	22138	5032227
438	22189	5032327
439	22240	5032308
440	22291	5032582
441	22342	5032582
442	22394	5032701
443	22448	5033591
444	22500	5033884
445	22553	5034236
446	22604	5034221
447	22655	5034426
448	22706	5034449
449	22757	5034373
450	22807	5034323
451	22859	5034598
452	22908	5034193
453	22960	5034337
454	23012	5034644
455	23065	5035130
456	23117	5035504
457	23169	5035569
458	23222	5036149
459	23275	5036673
460	23330	5037424
461	23384	5038299
462	23432	5037677
463	23487	5038369
464	23536	5038164
465	23589	5038488
466	23640	5038559
467	23694	5039177
468	23746	5039406
469	23796	5039312
470	23851	5040093
471	23901	5039912
472	23950	5039654
473	24004	5040196
474	24056	5040516
475	24106	5040383
476	24159	5040732
477	24213	5041295
478	24266	5041845
479	24316	5041545
480	24369	5042018
481	24422	5042456
482	24474	5042755
483	24527	5043057
484	24579	5043259
485	24628	5043024
486	24682	5043681
487	24735	5043936
488	24786	5043978
489	24838	5044199
490	24889	5044256
491	24941	5044373
492	24996	5045386
493	25049	5045626
494	25099	5045534
495	25152	5045909
496	25200	5045410
497	25252	5045556
498	25304	5045671
499	25356	5045947
500	25408	5046130
501	25462	5046709
502	25513	5046824
503	25564	5046749
504	25613	5046429
505	25664	5046376
506	25712	5045875
507	25733	5039963
508	25785	5040135
509	25838	5040468
510	25889	5040564
511	25939	5040407
512	25991	5040555
513	26043	5040872
514	26094	5040815
515	26145	5040776
516	26195	5040594
517	26246	5040735
518	26296	5040515
519	26349	5040767
520	26402	5041265
521	26453	5041323
522	26504	5041264
523	26556	5041411
524	26607	5041470
525	26658	5041527
526	26711	5041961
527	26764	5042295
528	26817	5042621
529	26870	5042948
530	26920	5042893
531	26974	5043351
532	27023	5043139
533	27074	5043093
534	27129	5043802
535	27180	5043735
536	27228	5043288
537	27280	5043510
538	27333	5043791
539	27385	5043921
540	27437	5044254
541	27490	5044637
542	27544	5045161
543	27596	5045240
544	27645	5045004
545	27696	5044936
546	27746	5044695
547	27800	5045363
548	27853	5045723
549	27905	5045738
550	27954	5045379
551	28007	5045788
552	28058	5045806
553	28110	5045998
554	28161	5045922
555	28211	5045720
556	28261	5045588
557	28314	5045950
558	28365	5046006
559	28416	5045892
560	28466	5045818
561	28520	5046268
562	28572	5046489
563	28626	5046906
564	28677	5046947
565	28730	5047401
566	28784	5047792
567	28835	5047902
568	28888	5048113
569	28940	5048329
570	28993	5048618
571	29040	5047962
572	29093	5048251
573	29148	5049043
574	29198	5048804
575	29247	5048517
576	29299	5048636
577	29352	5048887
578	29403	5049006
579	29455	5049032
580	29507	5049190
581	29560	5049602
582	29614	5050029
583	29667	5050407
584	29717	5050257
585	29770	5050546
586	29820	5050289
587	29870	5050190
588	29923	5050515
589	29973	5050338
590	30025	5050447
591	30075	5050296
592	30126	5050191
593	30176	5049983
594	30223	5049365
595	30276	5049659
596	30328	5049788
597	30379	5049760
598	30430	5049809
599	30481	5049693
600	30533	5049866
601	30584	5049906
602	30635	5049917
603	30689	5050295
604	30738	5049973
605	30791	5050351
606	30844	5050553
607	30862	5045167
608	30913	5045126
609	30967	5045751
610	31017	5045486
611	31066	5045233
612	31116	5044914
613	31172	5045743
614	31224	5045919
615	31274	5045721
616	31325	5045677
617	31377	5045927
618	31429	5045992
619	31479	5045825
620	31532	5046118
621	31585	5046404
622	31637	5046581
623	31688	5046576
624	31741	5046838
625	31791	5046742
626	31839	5046286
627	31887	5045811
628	31939	5045856
629	31991	5045958
630	32043	5046146
631	32094	5046216
632	32147	5046464
633	32200	5046730
634	32252	5046825
635	32305	5047220
636	32357	5047281
637	32406	5047019
638	32458	5047184
639	32506	5046708
640	32557	5046571
641	32609	5046730
642	32663	5047245
643	32714	5047213
644	32768	5047695
645	32820	5047804
646	32872	5047958
647	32924	5048026
648	32974	5047868
649	33027	5048138
650	33078	5048103
651	33130	5048248
652	33184	5048633
653	33234	5048437
654	33286	5048689
655	33338	5048681
656	33391	5049067
657	33443	5049212
658	33494	5049179
659	33544	5049006
660	33595	5048914
661	33647	5049034
662	33698	5048981
663	33750	5049088
664	33801	5049147
665	33854	5049470
666	33906	5049581
667	33958	5049648
668	34010	5049765
669	34062	5049852
670	34111	5049505
671	34169	5050532
672	34220	5050583
673	34274	5050894
674	34324	5050812
675	34374	5050672
676	34426	5050670
677	34476	5050587
678	34527	5050530
679	34579	5050611
680	34632	5050894
681	34684	5051083
682	34735	5050963
683	34787	5051084
684	34837	5050913
685	34886	5050569
686	34937	5050559
687	34987	5050393
688	35040	5050637
689	35090	5050475
690	35140	5050297
691	35193	5050621
692	35246	5050810
693	35297	5050812
694	35350	5051080
695	35400	5050824
696	35450	5050748
697	35499	5050371
698	35551	5050472
699	35603	5050560
700	35655	5050756
701	35707	5050872
702	35758	5050781
703	35809	5050794
704	35858	5050459
705	35911	5050758
706	35963	5050875
707	36017	5051165
708	36068	5051222
709	36120	5051333
710	36141	5047042
711	36198	5047885
712	36248	5047666
713	36299	5047705
714	36352	5047862
715	36404	5048022
716	36456	5048153
717	36507	5048157
718	36560	5048315
719	36610	5048234
720	36662	5048230
721	36715	5048526
722	36764	5048183
723	36816	5048302
724	36868	5048377
725	36919	5048377
726	36969	5048295
727	37021	5048408
728	37072	5048276
729	37121	5047974
730	37174	5048239
731	37226	5048356
732	37275	5048020
733	37327	5048221
734	37378	5048073
735	37429	5048104
736	37483	5048525
737	37535	5048534
738	37555	5044413
739	37606	5044411
740	37625	5039994
741	37677	5040129
742	37727	5040061
743	37778	5040029
744	37799	5035917
745	37852	5036224
746	37904	5036276
747	37955	5036313
748	38005	5036111
749	38054	5035819
750	38103	5035656
751	38154	5035589
752	38209	5036063
753	38259	5035885
754	38309	5035746
755	38362	5036036
756	38411	5035737
757	38462	5035767
758	38515	5035945
759	38565	5035794
760	38616	5035821
761	38668	5035971
762	38719	5035976
763	38770	5035893
764	38820	5035800
765	38875	5036306
766	38925	5036072
767	38974	5035894
768	39028	5036208
769	39083	5036642
770	39143	5037776
771	39197	5038262
772	39250	5038446
773	39304	5038776
774	39355	5038766
775	39407	5038871
776	39461	5039270
777	39513	5039322
778	39564	5039269
779	39617	5039606
780	39669	5039703
781	39720	5039583
782	39770	5039479
783	39821	5039413
784	39871	5039319
785	39922	5039251
786	39971	5038957
787	40022	5038964
788	40072	5038882
789	40126	5039116
790	40178	5039295
791	40234	5039852
792	40283	5039563
793	40337	5039946
794	40388	5039942
795	40440	5040063
796	40490	5039916
797	40509	5035892
798	40562	5036154
799	40614	5036165
800	40665	5036200
801	40716	5036149
802	40768	5036224
803	40819	5036192
804	40871	5036303
805	40922	5036262
806	40970	5035963
807	41023	5036106
808	41073	5036054
809	41124	5036017
810	41176	5036015
811	41230	5036376
812	41281	5036404
813	41333	5036451
814	41385	5036650
815	41438	5036840
816	41491	5037039
817	41542	5036996
818	41594	5037138
819	41650	5037684
820	41706	5038284
821	41758	5038317
822	41810	5038450
823	41862	5038582
824	41913	5038536
825	41964	5038522
826	42013	5038233
827	42065	5038338
828	42116	5038263
829	42166	5038144
830	42221	5038602
831	42274	5038806
832	42328	5039172
833	42379	5039060
834	42428	5038823
835	42476	5038491
836	42528	5038590
837	42577	5038298
838	42630	5038465
839	42681	5038395
840	42733	5038572
841	42783	5038436
842	42835	5038430
843	42884	5038242
844	42934	5038050
845	42987	5038230
846	43037	5038167
847	43090	5038383
848	43141	5038363
849	43193	5038441
850	43249	5038940
851	43302	5039115
852	43353	5039067
853	43404	5039068
854	43456	5039188
855	43507	5039194
856	43558	5039147
857	43611	5039369
858	43663	5039370
859	43714	5039405
860	43766	5039415
861	43816	5039285
862	43867	5039272
863	43916	5038981
864	43971	5039449
865	44024	5039606
866	44073	5039366
867	44126	5039525
868	44174	5039251
869	44229	5039639
870	44282	5039826
871	44332	5039726
872	44385	5039908
873	44438	5040015
874	44488	5039951
875	44538	5039796
876	44591	5039905
877	44641	5039793
878	44692	5039767
879	44746	5040033
880	44797	5039994
881	44847	5039868
882	44897	5039773
883	44949	5039865
884	44999	5039718
885	45050	5039695
886	45104	5039932
887	45154	5039805
888	45208	5040076
889	45262	5040388
890	45313	5040325
891	45363	5040224
892	45413	5040097
893	45464	5039998
894	45516	5040153
895	45568	5040160
896	45621	5040391
897	45673	5040480
898	45726	5040659
899	45777	5040619
900	45828	5040573
901	45876	5040250
902	45927	5040151
903	45978	5040164
904	46030	5040199
905	46081	5040157
906	46132	5040097
907	46186	5040436
908	46245	5041274
909	46294	5040985
910	46345	5041010
911	46396	5040930
912	46446	5040756
913	46498	5040825
914	46548	5040715
915	46599	5040695
916	46653	5040955
917	46678	5038145
918	46729	5038055
919	46783	5038382
920	46832	5038128
921	46885	5038351
922	46936	5038254
923	46986	5038118
924	47036	5037984
925	47088	5038036
926	47142	5038316
927	47193	5038314
928	47249	5038834
929	47302	5038994
930	47352	5038874
931	47404	5038951
932	47455	5038900
933	47507	5038950
934	47557	5038838
935	47608	5038751
936	47658	5038583
937	47710	5038666
938	47760	5038606
939	47814	5038798
940	47865	5038799
941	47916	5038784
942	47968	5038831
943	48020	5038923
944	48073	5039092
945	48124	5039036
946	48174	5038888
947	48223	5038660
948	48275	5038709
949	48326	5038691
950	48379	5038863
951	48431	5038885
952	48481	5038806
953	48531	5038632
954	48583	5038690
955	48636	5038838
956	48687	5038814
957	48739	5038882
958	48755	5035262
959	48806	5035167
960	48858	5035231
961	48907	5035016
962	48959	5035054
963	49009	5034992
964	49061	5035008
965	49112	5034995
966	49161	5034787
967	49212	5034727
968	49271	5035536
969	49322	5035466
970	49374	5035557
971	49425	5035535
972	49476	5035430
973	49528	5035504
974	49577	5035337
975	49628	5035270
976	49680	5035286
977	49732	5035429
978	49785	5035558
979	49836	5035555
980	49886	5035394
981	49935	5035180
982	49985	5034970
983	50035	5034887
984	50086	5034798
985	50137	5034836
986	50188	5034759
987	50239	5034721
988	50291	5034787
989	50342	5034799
990	50393	5034724
991	50445	5034785
992	50498	5034938
993	50549	5034887
994	50601	5034996
995	50651	5034861
996	50703	5034906
997	50754	5034837
998	50807	5035055
999	50860	5035205
1000	50911	5035126
1001	50963	5035206
1002	51017	5035428
1003	51068	5035449
1004	51119	5035433
1005	51172	5035552
1006	51224	5035660
1007	51275	5035547
1008	51329	5035829
1009	51381	5035928
1010	51430	5035699
1011	51484	5035874
1012	51537	5036036
1013	51587	5035943
1014	51639	5036043
1015	51692	5036187
1016	51707	5032634
1017	51760	5032720
1018	51810	5032662
1019	51861	5032566
1020	51913	5032632
1021	51964	5032653
1022	52013	5032417
1023	52065	5032429
1024	52115	5032317
1025	52164	5032093
1026	52215	5032100
1027	52266	5031991
1028	52323	5032534
1029	52373	5032476
1030	52423	5032327
1031	52475	5032322
1032	52526	5032297
1033	52578	5032396
1034	52628	5032295
1035	52680	5032264
1036	52733	5032436
1037	52786	5032590
1038	52838	5032694
1039	52890	5032755
1040	52940	5032640
1041	52991	5032568
1042	53040	5032297
1043	53088	5032058
1044	53137	5031804
1045	53189	5031837
1046	53241	5031877
1047	53291	5031786
1048	53352	5032661
1049	53401	5032490
1050	53454	5032652
1051	53505	5032521
1052	53555	5032407
1053	53605	5032331
1054	53657	5032373
1055	53710	5032513
1056	53761	5032429
1057	53810	5032232
1058	53859	5031988
1059	53909	5031901
1060	53958	5031687
1061	54010	5031754
1062	54059	5031527
1063	54110	5031462
1064	54164	5031664
1065	54212	5031349
1066	54261	5031135
1067	54315	5031436
1068	54365	5031300
1069	54417	5031349
1070	54469	5031408
1071	54521	5031403
1072	54570	5031258
1073	54623	5031382
1074	54676	5031534
1075	54730	5031762
1076	54781	5031705
1077	54834	5031895
1078	54887	5032034
1079	54940	5032120
1080	54990	5031975
1081	55041	5031965
1082	55091	5031838
1083	55142	5031778
1084	55194	5031822
1085	55245	5031799
1086	55299	5032058
1087	55357	5032688
1088	55408	5032639
1089	55458	5032509
1090	55509	5032406
1091	55559	5032271
1092	55611	5032350
1093	55660	5032160
1094	55711	5032063
1095	55764	5032229
1096	55815	5032174
1097	55867	5032226
1098	55917	5032113
1099	55968	5032106
1100	56020	5032104
1101	56074	5032322
1102	56125	5032290
1103	56175	5032169
1104	56226	5032169
1105	56278	5032165
1106	56335	5032657
1107	56384	5032471
1108	56434	5032333
1109	56484	5032172
1110	56536	5032213
1111	56589	5032426
1112	56644	5032670
1113	56694	5032609
1114	56745	5032536
1115	56798	5032657
1116	56855	5033119
1117	56909	5033395
1118	56960	5033300
1119	57015	5033626
1120	57064	5033451
1121	57118	5033675
1122	57171	5033810
1123	57222	5033735
1124	57275	5033893
1125	57327	5033924
1126	57386	5034559
1127	57440	5034786
1128	57491	5034800
1129	57541	5034648
1130	57591	5034531
1131	57645	5034732
1132	57698	5034811
1133	57746	5034529
1134	57797	5034503
1135	57847	5034365
1136	57898	5034322
1137	57949	5034275
1138	58000	5034260
1139	58050	5034117
1140	58104	5034326
1141	58154	5034225
1142	58206	5034237
1143	58259	5034379
1144	58312	5034440
1145	58369	5034965
1146	58426	5035400
1147	58477	5035362
1148	58526	5035191
1149	58577	5035152
1150	58630	5035229
1151	58682	5035290
1152	58733	5035223
1153	58784	5035173
1154	58834	5035085
1155	58895	5035838
1156	58943	5035606
1157	58992	5035328
1158	59043	5035273
1159	59096	5035392
1160	59145	5035244
1161	59198	5035349
1162	59249	5035288
1163	59301	5035354
1164	59352	5035316
1165	59413	5036080
1166	59463	5035965
1167	59514	5035923
1168	59567	5035995
1169	59618	5035945
1170	59669	5035923
1171	59721	5035954
1172	59776	5036255
1173	59828	5036261
1174	59881	5036406
1175	59931	5036265
1176	59982	5036238
1177	60033	5036149
1178	60084	5036178
1179	60136	5036198
1180	60188	5036238
1181	60240	5036239
1182	60292	5036250
1183	60341	5036077
1184	60397	5036458
1185	60446	5036226
1186	60497	5036177
1187	60547	5036070
1188	60599	5036068
1189	60650	5036066
1190	60702	5036095
1191	60756	5036271
1192	60810	5036475
1193	60861	5036385
1194	60914	5036559
1195	60966	5036537
1196	61015	5036338
1197	61068	5036490
1198	61122	5036701
1199	61174	5036671
1200	61227	5036801
1201	61277	5036709
1202	61328	5036668
1203	61387	5037269
1204	61439	5037290
1205	61492	5037417
1206	61545	5037492
1207	61596	5037437
1208	61646	5037348
1209	61696	5037215
1210	61748	5037205
1211	61800	5037223
1212	61853	5037401
1213	61903	5037265
1214	61954	5037177
1215	62005	5037139
1216	62055	5037014
1217	62108	5037151
1218	62159	5037059
1219	62209	5036948
1220	62260	5036910
1221	62313	5036985
1222	62368	5037262
1223	62426	5037768
1224	62478	5037802
1225	62531	5037909
1226	62583	5037925
1227	62635	5037979
1228	62685	5037871
1229	62739	5038014
1230	62792	5038168
1231	62848	5038459
1232	62900	5038506
1233	62952	5038525
1234	63000	5038260
1235	63053	5038332
1236	63106	5038503
1237	63161	5038734
1238	63212	5038702
1239	63268	5039012
1240	63319	5039010
1241	63378	5039554
1242	63438	5040202
1243	63490	5040277
1244	63542	5040276
1245	63591	5040061
1246	63641	5039965
1247	63693	5039929
1248	63744	5039908
1249	63798	5040104
1250	63852	5040237
1251	63904	5040321
1252	63956	5040308
1253	64006	5040148
1254	64058	5040183
1255	64111	5040281
1256	64163	5040348
1257	64214	5040304
1258	64267	5040356
1259	64316	5040175
1260	64369	5040285
1261	64585	5053162
1262	64639	5053306
1263	64692	5053396
1264	64744	5053430
1265	64797	5053472
1266	64848	5053461
1267	64902	5053583
1268	64955	5053653
1269	65010	5053909
1270	65067	5054311
1271	65120	5054406
1272	65172	5054415
1273	65222	5054274
1274	65274	5054316
1275	65324	5054153
1276	65375	5054085
1277	65426	5053999
1278	65479	5054079
1279	65530	5054074
1280	65581	5054011
1281	65640	5054532
1282	65692	5054515
1283	65744	5054577
1284	65796	5054531
1285	65847	5054473
1286	65897	5054313
1287	65947	5054227
1288	66001	5054331
1289	66052	5054307
1290	66105	5054418
1291	66160	5054589
1292	66213	5054687
1293	66266	5054804
1294	66316	5054677
1295	66368	5054631
1296	66420	5054676
1297	66471	5054594
1298	66523	5054607
1299	66578	5054876
1300	66637	5055361
1301	66687	5055272
1302	66740	5055334
1303	66790	5055187
1304	66843	5055246
1305	66895	5055237
1306	66948	5055336
1307	67002	5055543
1308	67053	5055473
1309	67103	5055279
1310	67152	5055108
1311	67202	5054951
1312	67253	5054889
1313	67306	5054952
1314	67358	5054965
1315	67412	5055094
1316	67462	5055010
1317	67514	5055013
1318	67566	5054988
1319	67625	5055519
1320	67677	5055519
1321	67730	5055568
1322	67782	5055629
1323	67836	5055737
1324	67888	5055763
1325	67941	5055866
1326	67990	5055663
1327	68042	5055652
1328	68096	5055802
1329	68146	5055626
1330	68197	5055602
1331	68247	5055467
1332	68299	5055453
1333	68352	5055512
1334	68401	5055339
1335	68456	5055509
1336	68506	5055391
1337	68557	5055357
1338	68610	5055393
1339	68670	5056026
1340	68721	5055935
1341	68771	5055815
1342	68821	5055622
1343	68873	5055674
1344	68923	5055516
1345	68974	5055408
1346	69025	5055329
1347	69078	5055436
1348	69130	5055441
1349	69182	5055457
1350	69235	5055506
1351	69289	5055650
1352	69338	5055490
1353	69390	5055456
1354	69441	5055400
1355	69495	5055553
1356	69548	5055591
1357	69599	5055512
1358	69657	5055981
1359	69707	5055827
1360	69759	5055865
1361	69812	5055902
1362	69862	5055791
1363	69917	5055984
1364	69967	5055829
1365	70018	5055753
1366	70070	5055755
1367	70122	5055807
1368	70175	5055884
1369	70225	5055708
1370	70275	5055607
1371	70327	5055606
1372	70379	5055609
1373	70430	5055496
1374	70480	5055379
1375	70530	5055218
1376	70583	5055325
1377	70636	5055362
1378	70696	5055933
1379	70749	5056004
1380	70798	5055798
1381	70850	5055828
1382	70908	5056224
1383	70957	5056062
1384	71008	5055925
1385	71058	5055797
1386	71110	5055824
1387	71166	5056106
1388	71216	5055956
1389	71266	5055798
1390	71316	5055668
1391	71375	5056173
1392	71430	5056351
1393	71482	5056420
1394	71534	5056413
1395	71588	5056533
1396	71639	5056483
1397	71700	5057101
1398	71750	5056981
1399	71800	5056798
1400	71851	5056762
1401	71904	5056805
1402	71957	5056891
1403	72007	5056740
1404	72059	5056702
1405	72111	5056710
1406	72162	5056681
1407	72213	5056617
1408	72265	5056572
1409	72317	5056583
1410	72369	5056567
1411	72419	5056469
1412	72472	5056539
1413	72524	5056522
1414	72574	5056361
1415	72624	5056211
1416	72684	5056760
1417	72745	5057408
1418	72797	5057382
1419	72848	5057299
1420	72898	5057169
1421	72950	5057160
1422	73003	5057235
1423	73054	5057180
1424	73107	5057232
1425	73159	5057262
1426	73211	5057229
1427	73264	5057292
1428	73315	5057222
1429	73374	5057698
1430	73425	5057669
1431	73478	5057731
1432	73529	5057663
1433	73579	5057466
1434	73630	5057427
1435	73680	5057295
1436	73739	5057771
1437	73787	5057504
1438	73838	5057418
1439	73891	5057436
1440	73944	5057532
1441	73996	5057534
1442	74049	5057579
1443	74100	5057523
1444	74150	5057383
1445	74203	5057442
1446	74254	5057331
1447	74304	5057188
1448	74356	5057225
1449	74408	5057193
1450	74463	5057442
1451	74517	5057575
1452	74569	5057545
1453	74622	5057622
1454	74677	5057793
1455	74738	5058401
1456	74791	5058491
1457	74843	5058471
1458	74895	5058480
1459	74949	5058544
1460	75000	5058529
1461	75050	5058387
1462	75102	5058331
1463	75155	5058429
1464	75208	5058472
1465	75260	5058501
1466	75309	5058263
1467	75362	5058302
1468	75411	5058109
1469	75462	5058031
1470	75512	5057922
1471	75562	5057768
1472	75615	5057842
1473	75667	5057791
1474	75724	5058160
1475	75777	5058219
1476	75830	5058289
1477	75881	5058158
1478	75934	5058236
1479	75985	5058138
1480	76034	5057958
1481	76084	5057829
1482	76134	5057697
1483	76187	5057716
1484	76241	5057841
1485	76290	5057692
1486	76344	5057766
1487	76396	5057795
1488	76448	5057773
1489	76501	5057799
1490	76551	5057710
1491	76604	5057767
1492	76658	5057881
1493	76710	5057853
1494	76770	5058410
1495	76824	5058506
1496	76873	5058311
1497	76925	5058269
1498	76974	5058112
