iter	MultiClass	Accuracy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9
164	0.9193100904	0.7920717593	0.7694212318	0.8092115784	0.7847358121	0.8349167011	0.7533470649	0.8246743953	0.7890088322	0.8116293156	0.7827076223	0.7629950495
165	0.9173355872	0.7926215278	0.770182493	0.8090139044	0.783847981	0.8352374398	0.7530864198	0.824742268	0.7908734602	0.8120072771	0.7848497793	0.7644141352
166	0.9138061139	0.7941550926	0.7737451737	0.8110525475	0.7875139978	0.8362886598	0.7550915184	0.8245061552	0.7904308898	0.8130500759	0.785022779	0.7669917944
167	0.9116890791	0.7952835648	0.7752392714	0.810655607	0.788625858	0.8360588154	0.756770699	0.8256197163	0.7913286713	0.815477997	0.7875160325	0.7675892995
168	0.9101431322	0.796412037	0.775189014	0.8128086666	0.7892452038	0.8381948266	0.7584428977	0.8275960987	0.7928960984	0.8162088329	0.7874127866	0.7681114551
169	0.9082425168	0.7970486111	0.7752843529	0.8136240649	0.7899536972	0.8387895461	0.7595557851	0.8291003013	0.7927170868	0.8156017605	0.7882671223	0.769516154
170	0.906803942	0.7976273148	0.7765139871	0.8128478295	0.7912921348	0.8394823789	0.7596799174	0.8300157525	0.7943401513	0.8152982243	0.7891737892	0.7693021816
171	0.9035066367	0.7991319444	0.7777777778	0.8161834979	0.7907498248	0.8413660149	0.7622368591	0.8300915332	0.7948466601	0.8182094082	0.7913402649	0.7702786378
172	0.9000685707	0.8006944444	0.7803680982	0.8174603175	0.7918241635	0.8426718189	0.7632737633	0.8322821101	0.7979245548	0.8201307587	0.7905059693	0.7726078219
173	0.8989303435	0.800462963	0.779296575	0.8173747622	0.7911534155	0.8424827586	0.7639429313	0.832234012	0.7976457399	0.8198116074	0.7899374645	0.7726078219
174	0.8986349751	0.8009259259	0.7803379416	0.8177636796	0.7917600897	0.8425989792	0.764012945	0.8339790501	0.7972518228	0.8207074541	0.7896007956	0.7733457019
175	0.8949812088	0.8024594907	0.7812212335	0.8187876864	0.7945090349	0.8450510063	0.7657202126	0.8335006453	0.799775344	0.8211036992	0.7918622848	0.7747914736
176	0.8919285361	0.8040219907	0.7837134548	0.8210258853	0.7949076665	0.8482339956	0.7667748215	0.8375700129	0.801179444	0.8212662829	0.7928388747	0.7744430693
177	0.8900312293	0.8053530093	0.7837672282	0.8214794868	0.7974222471	0.8499585521	0.7678733619	0.8381635581	0.8016296713	0.8241175579	0.7940883899	0.7767470625
178	0.8855041224	0.8080729167	0.7873580853	0.8255022939	0.7992710962	0.852835408	0.7716883117	0.8403674993	0.8046589952	0.8237431859	0.7961358147	0.7809318112
179	0.8823873933	0.8105324074	0.7919730392	0.8295382669	0.8027497194	0.8531526549	0.7747302743	0.8419239052	0.8080921607	0.8259158341	0.7974431818	0.7816836263
180	0.8812551194	0.8111400463	0.7924701561	0.8303260525	0.8034836353	0.8543366994	0.7743696387	0.8432246012	0.8080325797	0.8263563548	0.7970458742	0.7839087546
181	0.8775758129	0.8129918981	0.7952804168	0.8307254623	0.8053917439	0.8546109111	0.7767799037	0.8440419721	0.8092160719	0.828774369	0.8010218564	0.7862196247
182	0.8759304731	0.812962963	0.7964384403	0.8303613697	0.8066872717	0.8546109111	0.7753670261	0.8437859609	0.8097245644	0.8279927449	0.800681915	0.786295898
183	0.8740531913	0.8141203704	0.7957055215	0.8317830679	0.8073574839	0.8539792388	0.778357236	0.8465410614	0.8102189781	0.8296296296	0.8030109359	0.7865375749
184	0.8732107118	0.8144675926	0.7972392638	0.8308614705	0.8069682495	0.8548119469	0.777980694	0.8467846353	0.8102189781	0.8314708547	0.8027288232	0.7876554583
185	0.8697735113	0.8158275463	0.79865258	0.8314925844	0.8091624508	0.8547315993	0.779630112	0.8478041757	0.8112573509	0.8348221045	0.8034163701	0.7896191646
186	0.8674425765	0.8175925926	0.8002449105	0.83446212	0.8125527723	0.8555601717	0.7814863103	0.8492874622	0.8127277825	0.835397161	0.8038182077	0.7927596257
187	0.8625423143	0.8195601852	0.8034921121	0.836615724	0.8130538754	0.8580537843	0.7830618893	0.8526573527	0.8143997759	0.8353437877	0.8063872255	0.79502915
188	0.8613401114	0.8197048611	0.8027002148	0.8378675892	0.8128161889	0.8574199806	0.7844209978	0.8520386112	0.8142015156	0.8366052552	0.8067226891	0.7947263529
189	0.8591771924	0.8211226852	0.8041079093	0.8410950283	0.8150443724	0.8581717452	0.785239275	0.853317979	0.8146382501	0.8375887596	0.8071225071	0.7976737068
190	0.8577354111	0.821875	0.8053341508	0.84122738	0.8140745954	0.8612692682	0.7848958333	0.8538970377	0.814877193	0.8386415094	0.8089407745	0.7985291865
191	0.8549892035	0.8225115741	0.8075333027	0.841509434	0.817056009	0.8602777778	0.7857793984	0.8545533017	0.815324165	0.8383396226	0.8091298146	0.7985303123
192	0.8526274411	0.8235532407	0.8090644618	0.8420390183	0.8185523542	0.8603522396	0.7862266858	0.8557013118	0.8157710116	0.8397223061	0.8092864264	0.801960484
193	0.8508639366	0.8248263889	0.8101420498	0.8427178358	0.8199352386	0.8606716625	0.7893361213	0.8564841499	0.8175571449	0.8399155864	0.8110034208	0.8033062911
194	0.8453531006	0.8270833333	0.8135386492	0.8434605119	0.8221910112	0.8627777778	0.7920272751	0.8580069124	0.818767507	0.8442499245	0.8135351228	0.804960196
195	0.8423112858	0.8288194444	0.8145554202	0.8461176471	0.8240258827	0.8627723047	0.7927148847	0.8610228258	0.8210084034	0.8483205302	0.8149735677	0.8056363915
196	0.8376826031	0.8318865741	0.8197718631	0.8510037641	0.8269149386	0.8638380477	0.7963230466	0.8644043321	0.8247683235	0.8493522145	0.816925488	0.8086730799
197	0.8342273651	0.8339988426	0.8222593888	0.8522175208	0.8287448821	0.864902314	0.7994231778	0.8647322073	0.8279932546	0.8505573968	0.8198403649	0.8122992198
198	0.8320389557	0.8355613426	0.8235472614	0.8546365915	0.8304654443	0.8677102092	0.7994743758	0.8659734258	0.8292751583	0.8527551942	0.8202423378	0.8146788991
199	0.8295662063	0.8359953704	0.8248330298	0.8549522766	0.8320158103	0.8669254228	0.799158227	0.8664551485	0.8298860279	0.8518964479	0.8219178082	0.8150297846
200	0.8271676993	0.8364293981	0.8244414045	0.854505632	0.8332863188	0.8675634447	0.8006845708	0.8662530659	0.8302577828	0.8534094323	0.8211277659	0.8156731209
201	0.8250605392	0.8371527778	0.8247642227	0.8566061365	0.8327693175	0.8684794673	0.8013157895	0.8686489607	0.8310335117	0.8528040896	0.8218358039	0.8163389727
202	0.8233170784	0.8387152778	0.8259945339	0.8588861076	0.834016104	0.8709901403	0.8036349269	0.8692263279	0.8318559167	0.8541823097	0.8222380613	0.8192073171
203	0.817817128	0.8408854167	0.8283627511	0.8612110781	0.8363687703	0.8732472581	0.8063709359	0.870567887	0.8331457513	0.8550876667	0.8257326662	0.8216463415
204	0.8158221385	0.842650463	0.8300167097	0.8621444201	0.8369074492	0.8746347572	0.8087460485	0.871646957	0.8344594595	0.8576986383	0.8289962825	0.824157389
205	0.8145541999	0.8431134259	0.8299650509	0.8624082461	0.8371372218	0.8751913177	0.8096429983	0.872186959	0.8349076554	0.8581273408	0.8291636883	0.8252856055
206	0.811994629	0.8439814815	0.8303205226	0.8622679769	0.8399379495	0.8766513698	0.81039715	0.8730319226	0.8342728298	0.8584269663	0.829240434	0.8280797929
207	0.808478595	0.8458043981	0.8339908953	0.862745098	0.8413773638	0.8767732962	0.8123596989	0.8737161869	0.8387369608	0.8599250936	0.8325714286	0.8285410011
208	0.8057797243	0.847337963	0.8357077902	0.8635514019	0.8433700876	0.877919911	0.8135727489	0.8761932311	0.8395375071	0.8617642654	0.8349514563	0.8295057034
209	0.8018669006	0.8492766204	0.8368213527	0.866562986	0.8443502825	0.8795113826	0.8155005952	0.8772437753	0.8419568589	0.8631389597	0.8368045649	0.833612422
210	0.8001108985	0.8503761574	0.8381327675	0.8670394532	0.8455123675	0.8797222222	0.8174834437	0.8774566474	0.8437985043	0.8628391545	0.8392067342	0.8350578211
211	0.7971080018	0.852025463	0.8392073816	0.8692546584	0.8475532365	0.8812899639	0.8191207627	0.8791781218	0.8454596729	0.8655462185	0.8393545623	0.8369399573
212	0.7941595285	0.8533564815	0.8418822817	0.8696597794	0.8472182999	0.8827777778	0.8217218543	0.8795250507	0.8466413181	0.8666067146	0.8410520297	0.8390437034
213	0.7911714928	0.8549479167	0.8447675299	0.8702266377	0.8478015784	0.884140419	0.8233890215	0.8810317345	0.8483566088	0.8683263347	0.8432942522	0.8406810581
214	0.7890533512	0.8563946759	0.8467595397	0.8728511693	0.8505779532	0.8857341684	0.8240912709	0.882072059	0.8492455225	0.8702564872	0.8449213162	0.8400425338
215	0.7871265214	0.856712963	0.8472264323	0.873374613	0.8501408451	0.8853006682	0.8245450923	0.8815522734	0.8498871332	0.8717564122	0.8450985996	0.8409711684
216	0.7851069002	0.8576678241	0.8466443972	0.8754635352	0.8515548051	0.8869710468	0.8244659679	0.884057971	0.8502401808	0.8713108614	0.8463627269	0.842345079
217	0.7833084166	0.8583043981	0.846398787	0.876216968	0.8523111612	0.8871551964	0.8258098779	0.8859915979	0.8500070552	0.8722097378	0.8461428367	0.8435415403
218	0.7823140497	0.85859375	0.8471906709	0.8748259322	0.853156708	0.8881771341	0.8266348322	0.886050225	0.8502960248	0.8714414144	0.8472440945	0.8435415403
219	0.7800564822	0.8596064815	0.8476320169	0.8761404051	0.8548864758	0.8885487686	0.8289054198	0.8871154962	0.8515074669	0.8721331135	0.8484240688	0.8431105048
220	0.7778925637	0.860619213	0.8496672716	0.8775510204	0.8570622266	0.8885797747	0.8294563339	0.8881789137	0.8527088036	0.8716104869	0.8498356908	0.8439253754
221	0.7757643933	0.8614293981	0.8497127306	0.8783804667	0.85694111	0.8887036265	0.8292553191	0.8897923624	0.8534348991	0.8732225715	0.8521963085	0.8450917918
222	0.7746283654	0.8620949074	0.8501436564	0.8793076804	0.8590015556	0.8895373072	0.8296119086	0.891436865	0.8537582852	0.8743447656	0.8509663565	0.8453264657
223	0.7705243152	0.8638310185	0.8518853695	0.8812095032	0.8621568072	0.8921063622	0.8303642648	0.8937590711	0.8567387923	0.8747377884	0.851756641	0.8460606061
224	0.766980186	0.8643518519	0.8558083471	0.8811835414	0.8612724954	0.8921964112	0.8314696486	0.8946986202	0.8565770863	0.8754491018	0.8505714286	0.8468413877
225	0.7641007484	0.8664351852	0.8578306003	0.8823891626	0.8644211718	0.8936821598	0.8341989612	0.8974247054	0.8579118855	0.8764213046	0.8526887872	0.8498789346
226	0.7611440475	0.8678530093	0.8573578092	0.8848223897	0.8653465347	0.8959175143	0.8365333333	0.8989222255	0.8600113122	0.876867902	0.8537526805	0.8513411123
227	0.7600220541	0.8688078704	0.8581314879	0.8852005533	0.8669212275	0.8960423634	0.8377187124	0.899272198	0.8600508906	0.8790551652	0.8545688546	0.8534665456
228	0.7582958493	0.8701099537	0.8589030804	0.8869431644	0.8680634202	0.896225101	0.8397435897	0.8993015134	0.8634884708	0.8794856459	0.8573064262	0.8538135593
229	0.7564388961	0.8704861111	0.8602344454	0.8866011063	0.8685439366	0.8968110291	0.8399251737	0.9002475608	0.8639773531	0.8811733014	0.856243742	0.8533454161
230	0.754576407	0.871412037	0.860709988	0.8866011063	0.8674119145	0.8973966309	0.8403586244	0.9017610246	0.8649872629	0.8822122571	0.8586956522	0.8562367865
231	0.7538903791	0.8714699074	0.8612238761	0.8861226372	0.8673368257	0.8972431078	0.8398395722	0.90212642	0.8662041625	0.882546324	0.8580829757	0.8563235738
232	0.7504732335	0.8724826389	0.8618203665	0.8872850123	0.8700949143	0.8973394623	0.8402034261	0.9032915817	0.866534429	0.8829151732	0.8591006424	0.8586545729
233	0.7464489971	0.8742766204	0.8644831731	0.8896720809	0.8704883227	0.8989673458	0.8419220988	0.905171158	0.8676199915	0.8844371356	0.8615516502	0.8610271903
234	0.7449293986	0.8747106481	0.8647350248	0.8897396631	0.8717221828	0.8992745536	0.843373494	0.9045679372	0.8679886686	0.8846728414	0.8624928531	0.8608590442
235	0.7417465149	0.8761574074	0.866276452	0.8904863873	0.8723976774	0.90317172	0.8426409535	0.9071293191	0.8687269634	0.8872987478	0.8636753358	0.8622826909
236	0.7378175638	0.8781828704	0.8686262747	0.8933761664	0.8732833074	0.9034781394	0.8454022219	0.9093294461	0.8697990376	0.8879940343	0.8681082629	0.8650121065
237	0.7365177456	0.87890625	0.869773715	0.8934739416	0.8741328048	0.9038569033	0.8465452598	0.9098062072	0.8700084962	0.8891210267	0.8685681525	0.8663441185
238	0.7347576626	0.8787615741	0.869408586	0.8920116084	0.874344808	0.9049482807	0.8458244111	0.9095411508	0.8698484634	0.8895513489	0.8685304659	0.8660822249
239	0.7323642545	0.8802951389	0.8706340878	0.8923547401	0.8766307431	0.9057130884	0.8466175486	0.9113444153	0.8717948718	0.8909090909	0.8709353961	0.8685283019
240	0.7303133095	0.8810474537	0.8714564272	0.8944954128	0.8762228839	0.9066294487	0.8470808784	0.911790393	0.8734948293	0.8913723737	0.8721330275	0.8682498866
241	0.727114077	0.8824652778	0.8726945569	0.8954038785	0.8782078548	0.9089131042	0.8487451349	0.9125309271	0.8745926031	0.8935536698	0.8733687079	0.8689217759
242	0.7258851593	0.8826099537	0.8732014388	0.8953630262	0.8788093551	0.9082786542	0.8496240602	0.9129295282	0.8742379129	0.8946819604	0.8728315412	0.8683693517
243	0.7233202285	0.8843171296	0.875862069	0.8973499848	0.8810772502	0.9092178771	0.8513096038	0.9143606175	0.8759744862	0.89511323	0.8743372976	0.8708408953
244	0.7212979895	0.8852141204	0.8768723787	0.8960999391	0.8816777668	0.9095737247	0.8521552303	0.9147264261	0.8791489362	0.8956379336	0.8759145029	0.8724852519
245	0.7192589208	0.8861979167	0.8776244751	0.8987977477	0.8819611733	0.9102331425	0.8551056101	0.9151506331	0.8790585566	0.8958426464	0.8762724014	0.8739800544
246	0.7183801915	0.8865740741	0.8789923527	0.8985992692	0.8825945334	0.910946456	0.8543375925	0.9160727273	0.88	0.895904691	0.8765945249	0.8738098836
247	0.7170946615	0.887181713	0.8789560522	0.8985374771	0.8835694051	0.9111235327	0.8568735694	0.9162547252	0.8797504254	0.8966030989	0.8776359202	0.8744157998
248	0.7149883914	0.8875578704	0.8798560072	0.899984777	0.8845772553	0.9114561477	0.8568350168	0.9164122692	0.8795351474	0.8963668851	0.8780487805	0.8744719372
249	0.7119459972	0.8888020833	0.8802278519	0.9007308161	0.8856495896	0.9128607453	0.8580288526	0.9170660857	0.8812597532	0.8984212094	0.879587156	0.8761301989
250	0.7099541279	0.8892650463	0.8802996255	0.9024984765	0.8876309086	0.9119417612	0.8591093117	0.9166908563	0.8815434813	0.8986587183	0.8796097001	0.8765803733
251	0.7079438804	0.8904513889	0.8820266827	0.9034514216	0.8888259453	0.9129095491	0.8595331264	0.9192402494	0.8825865003	0.9002534665	0.8810002874	0.8765803733
252	0.7045685688	0.8915509259	0.8847594785	0.9038637055	0.8885742602	0.9131652661	0.8618127786	0.9197101449	0.8843537415	0.9014000596	0.8821161587	0.8775786779
253	0.7019340208	0.8938946759	0.8865609099	0.9081245254	0.8907467763	0.9149025655	0.864331124	0.9210679048	0.8876293042	0.9031585221	0.8843498274	0.8799759651
254	0.6980439306	0.8955729167	0.8874271192	0.9107197085	0.8932258521	0.9158721256	0.8654939107	0.9234345489	0.8904633697	0.9041381364	0.8851137345	0.8817689531
255	0.6975900983	0.8955439815	0.8868291224	0.9098360656	0.8935748656	0.9160241133	0.8656837549	0.9237251199	0.8904323175	0.904435844	0.8851137345	0.8816363363
256	0.6961646951	0.8960648148	0.8879928315	0.9100561201	0.8947144679	0.9169239405	0.8667298065	0.9240818696	0.890718138	0.9042442293	0.8854676259	0.8814781433
257	0.6942868552	0.8964699074	0.888224746	0.9120945741	0.8939608733	0.9173565315	0.8676589986	0.9235678028	0.8902767921	0.9058175867	0.8851798561	0.8823706378
258	0.6925224265	0.8970775463	0.888224746	0.9127862885	0.8941776456	0.9177659276	0.8688946015	0.9243721875	0.8917306053	0.906547619	0.885184653	0.8829099654
259	0.6895019324	0.8992766204	0.891541101	0.9149000606	0.8950949816	0.9202643791	0.872156013	0.9254252072	0.8918842225	0.9085501859	0.8872915469	0.8876201923
260	0.6865215115	0.900462963	0.8928305262	0.9166792681	0.8971882988	0.9212598425	0.8724067797	0.9259151656	0.8925127623	0.9099568388	0.8883781066	0.8895235232
261	0.6851994728	0.9003761574	0.8921334923	0.9161758043	0.8979418027	0.9206974128	0.8732890636	0.9261413202	0.8915662651	0.9096053611	0.8889208633	0.889222907
262	0.6843265283	0.9008391204	0.8929636255	0.9160374509	0.8977159881	0.9212598425	0.8747115515	0.9270560883	0.8922945934	0.910929368	0.8886971527	0.8884881274
263	0.6830814248	0.9013888889	0.8948152563	0.9171704958	0.8984108967	0.921433591	0.8749151161	0.9268789068	0.8924868627	0.9116292886	0.8884736993	0.8895567243
264	0.6809361047	0.9021412037	0.8955847255	0.9170318876	0.8988221938	0.9234665166	0.8752883702	0.9281463202	0.8932671864	0.9119786255	0.8899769585	0.8896240602
265	0.6791702103	0.9025462963	0.8973938943	0.9177253479	0.8989210676	0.9228390724	0.8759342302	0.9270984606	0.8935506733	0.9116817575	0.8916078883	0.8905263158
266	0.677182101	0.9029513889	0.8971266935	0.917384081	0.9001278591	0.9224719101	0.8768833989	0.9272542471	0.8944680851	0.9125520523	0.8923786198	0.890592125
267	0.6765041725	0.9032696759	0.8967674661	0.9177750907	0.9004550626	0.9227311042	0.8774928775	0.9279697938	0.8951247166	0.9123067776	0.892795389	0.890990991
268	0.6744298909	0.90390625	0.8975580703	0.9195714501	0.901392441	0.9231633656	0.8782608696	0.9279069767	0.8954461626	0.9120356612	0.8938499208	0.8915590267
269	0.671089542	0.9056423611	0.8990034211	0.9230769231	0.9031156637	0.9253059502	0.8796195652	0.9302325581	0.8966397278	0.9133016627	0.8951008646	0.8927927928
270	0.6682697351	0.9066840278	0.9002230483	0.9246079614	0.9038133182	0.9261083744	0.88091354	0.9315307457	0.8978838233	0.9144639145	0.8958273381	0.8932533733
271	0.6656999155	0.907494213	0.9013372957	0.9246761073	0.9052092229	0.9265202703	0.8811854269	0.9315506467	0.8985383851	0.9158989599	0.8961544001	0.895723931
272	0.6645428777	0.9078703704	0.9016636958	0.9247927656	0.9051074121	0.9265202703	0.882056863	0.9313953488	0.8993898113	0.9153549154	0.8973471742	0.896882494
273	0.662906363	0.9084490741	0.9022578728	0.9252561784	0.9053650206	0.9277973258	0.8827135268	0.9325189063	0.8998013057	0.9150326797	0.8981001727	0.897409016
274	0.6616714945	0.9092592593	0.9027179563	0.925814234	0.9059124503	0.9283199549	0.8840125392	0.9331006399	0.9008522727	0.916567696	0.8986175115	0.8984293194
275	0.6606615955	0.909693287	0.9033120452	0.9276236429	0.9065300896	0.9280585668	0.8848352845	0.9333721269	0.9014204545	0.9168399168	0.8985465535	0.8982035928
276	0.6586303085	0.9110532407	0.9045002228	0.9273877674	0.9074889868	0.9292758524	0.8857415225	0.9349628983	0.903646942	0.91846131	0.9004903375	0.9003590664
277	0.6581736076	0.9110821759	0.9047195013	0.9281301793	0.9071783937	0.92914495	0.8864039275	0.9349439674	0.9029511918	0.9186460808	0.9002019037	0.9002840484
278	0.6569495647	0.9109664352	0.9051224944	0.928313253	0.9080574108	0.9287925697	0.8859481583	0.9347889374	0.9030242794	0.9174829326	0.8999711732	0.8998952566
279	0.6526812052	0.9127604167	0.9076078897	0.9303864081	0.9080851064	0.9307768222	0.8892832765	0.9369080577	0.9029511918	0.9203382287	0.9003178272	0.9027528426
280	0.648552358	0.9144675926	0.9090369491	0.9323511726	0.9104074968	0.9309664694	0.8916222496	0.9389479819	0.9042417364	0.9210487335	0.9018644313	0.9059650172
281	0.6472490829	0.9143229167	0.9084705533	0.9319104164	0.9109248473	0.9313794561	0.8905588195	0.9393101441	0.9043428896	0.9208419804	0.9021534904	0.9050680221
282	0.6444586154	0.9154803241	0.9091448931	0.9332932692	0.912994029	0.932449584	0.8920470074	0.9410394526	0.9051136364	0.9222797927	0.9022382671	0.9059139785
283	0.642152738	0.9163194444	0.9103857567	0.9340543788	0.9140991055	0.932468631	0.8933260394	0.9418790969	0.9060679267	0.9223933649	0.9033935018	0.9068100358
284	0.6401964546	0.9164930556	0.9102240689	0.9333133073	0.9144643365	0.9331829715	0.8938792277	0.9414676762	0.9072810011	0.9219837158	0.9038683603	0.9067859806
285	0.6388781231	0.9169849537	0.9110056363	0.9337738399	0.9153988341	0.9334461365	0.8932676519	0.9418621594	0.9082125604	0.922826248	0.9041570439	0.9075454817
286	0.6373256405	0.9177372685	0.9119739182	0.9347956731	0.9158373614	0.9342736248	0.8955878323	0.9411593359	0.9095820301	0.9223933649	0.9050230947	0.908251415
287	0.6325045247	0.9202835648	0.9150133254	0.9383530823	0.9199260418	0.9372526851	0.897875257	0.9437973209	0.9107981221	0.9248075784	0.9062590136	0.9102831595
288	0.631078602	0.9208912037	0.9159016879	0.9392712551	0.9197329166	0.9370234397	0.8980376012	0.9437973209	0.9127153638	0.9239887391	0.9093795094	0.9105521655
289	0.6275657413	0.922193287	0.9168393016	0.9408594101	0.9207386364	0.9382332155	0.8995057661	0.9443797321	0.9138299388	0.9269737817	0.9106936416	0.9113622844
290	0.62572742	0.9224826389	0.9167900503	0.9406652682	0.9211759693	0.9380831213	0.8999313658	0.9441048035	0.915539097	0.9265185185	0.9116883117	0.911769082
291	0.625325606	0.9224826389	0.9166049474	0.9410002995	0.921153573	0.9383484163	0.900027465	0.9439673992	0.9152783711	0.9263812768	0.9113997114	0.9120928157
292	0.6248023153	0.9227430556	0.9164939295	0.9409826243	0.9208061311	0.9388794567	0.9013736264	0.9444282805	0.9155150306	0.9269954094	0.9117944276	0.9114978432
293	0.6228610166	0.9233506944	0.9173199231	0.9408594101	0.9225302061	0.9390295657	0.9011532125	0.9457138699	0.9155150306	0.9278839035	0.9116373087	0.9132827607
294	0.6213454916	0.9241319444	0.9175044352	0.9416342412	0.9226393629	0.9387985866	0.9024189115	0.9465871052	0.9166785358	0.9287723975	0.9138728324	0.9137674695
295	0.6207062477	0.9241319444	0.9173688101	0.9421438182	0.9219837999	0.9393468118	0.9029686641	0.9467093768	0.9166547941	0.928222584	0.9132446501	0.9139880952
296	0.6191071915	0.9250289352	0.9194620955	0.9427246897	0.9230769231	0.93821575	0.9042713913	0.947628746	0.9176168757	0.9289310038	0.9144013881	0.915314779
297	0.6179297574	0.9256076389	0.9196454948	0.9435315208	0.9231424918	0.9384811201	0.9058678027	0.9474756293	0.9178179746	0.9296608915	0.9157742402	0.9159713945
298	0.6166787325	0.9263310185	0.9209398552	0.9436724937	0.9241046049	0.9390640464	0.9065163596	0.9471538797	0.9184720639	0.9304116079	0.9172932331	0.9169889914
299	0.6154697226	0.9266782407	0.921962755	0.9437061371	0.9249573621	0.9395138496	0.906641001	0.9466938538	0.9189112156	0.9311824774	0.9178002894	0.9166914609
300	0.6136481579	0.9271990741	0.9222583506	0.9445358051	0.9251990899	0.9399463049	0.9075907591	0.9470314319	0.9202453988	0.9310854777	0.918582791	0.9167410051
301	0.6111371543	0.9283275463	0.9230088496	0.9451502018	0.9264684967	0.9411764706	0.9081170169	0.9484115418	0.9229011993	0.9321507761	0.9196299509	0.9175104229
302	0.6086217548	0.9292534722	0.922804428	0.947007016	0.9273425281	0.9425417492	0.9094158076	0.9487328867	0.922681883	0.932702263	0.9198958936	0.9206727192
303	0.6073100937	0.9292824074	0.9235311485	0.9471326165	0.9270788913	0.9423403053	0.909466153	0.9487179487	0.9222428306	0.9332544028	0.9195203005	0.9208333333
304	0.6059493766	0.9297743056	0.9237350642	0.9474783647	0.9279522524	0.9427399972	0.9104683196	0.9493302271	0.9226377391	0.9336885731	0.9196067091	0.9213148892
305	0.605225581	0.9301215278	0.9234400354	0.9479648129	0.9279522524	0.9436579841	0.910642985	0.9503566749	0.9231648101	0.9344383602	0.9201850781	0.9206066012
306	0.6025741478	0.930787037	0.9235311485	0.9476510067	0.9295974968	0.9440430656	0.9125946318	0.9496507567	0.9243289549	0.9344383602	0.9215431296	0.9215686275
307	0.6020587856	0.9312210648	0.9247121346	0.9477923628	0.9297297297	0.9440430656	0.9129955947	0.9502328289	0.9245040674	0.9346153846	0.9223876283	0.9222998069
308	0.5999731474	0.9318576389	0.9249852333	0.9483890215	0.9305634604	0.9449086532	0.9138999862	0.9511201629	0.9252922726	0.9357798165	0.9220083924	0.9226888262
309	0.5981073238	0.9327256944	0.9266352387	0.9492082462	0.9314171884	0.9454751452	0.9146560044	0.9518825411	0.9255774166	0.9357988166	0.9234332031	0.9242649243
310	0.5967688386	0.9328993056	0.9268004723	0.9494105357	0.930735315	0.9451763706	0.9143566405	0.9527547609	0.9266343134	0.9366041082	0.9231659673	0.9244695059
311	0.5940100924	0.9335358796	0.9275276753	0.9498207885	0.9310197696	0.9459957477	0.9148613219	0.9533362407	0.9272260274	0.9375830013	0.9240341485	0.9250852989
312	0.5909746878	0.9344039352	0.9268220714	0.9513432836	0.9327456278	0.9464133825	0.9153570444	0.9546247818	0.927888048	0.9391612522	0.923878437	0.9270029674
313	0.5881974617	0.9353587963	0.9291826497	0.9521680823	0.9338643152	0.9476521492	0.9158054292	0.9554844341	0.9290911685	0.9391971665	0.9259312944	0.9263657957
314	0.5864294466	0.9358506944	0.9295816146	0.9532320524	0.9335987488	0.9477866061	0.9173451083	0.9554973822	0.9290101414	0.9400826446	0.9258400927	0.9276696866
315	0.5843728746	0.9366898148	0.9306026227	0.9550327576	0.9347362434	0.9483687943	0.9189786059	0.9544859677	0.9291833238	0.9408292755	0.9276916389	0.9280832095
316	0.5839860237	0.9366319444	0.9304655274	0.9547349613	0.9349061967	0.9480851064	0.918829376	0.9546247818	0.9290506781	0.9405166052	0.9278470009	0.9283590963
317	0.582998468	0.9369502315	0.9314100677	0.9542814594	0.9355710425	0.9486524823	0.9187025535	0.9554455446	0.9292237443	0.9411591211	0.928115942	0.9280618312
318	0.5826103412	0.9368055556	0.9305064782	0.9542814594	0.9351720216	0.9489361702	0.9184490134	0.955154339	0.9293765159	0.9415929204	0.9276497028	0.9280618312
319	0.581460791	0.9374710648	0.9314100677	0.955072895	0.9362731152	0.9492054484	0.9192323623	0.9555976125	0.9301927195	0.9420097388	0.9286956522	0.9281045752
320	0.5810017422	0.9373842593	0.9313898704	0.9547753645	0.9360068259	0.9492054484	0.9193370166	0.9555976125	0.930458375	0.9417318189	0.9284472769	0.9279453276
321	0.5770504995	0.9385706019	0.9321160359	0.9555390335	0.9379447765	0.9510151924	0.9211870255	0.9566608493	0.9309704159	0.9425830258	0.9281991893	0.9305019305
322	0.5744194937	0.9399884259	0.9342743714	0.9564441802	0.9406081273	0.9518807665	0.9240138408	0.957521094	0.9315812027	0.9431566514	0.9296467863	0.9316290131
323	0.5732848085	0.9405671296	0.9347442681	0.9571683522	0.9412935323	0.9520431328	0.9243116092	0.9579636364	0.932418917	0.9443542435	0.9300506879	0.9322235434
324	0.5714623946	0.9413773148	0.9356071744	0.9586432609	0.9409258733	0.9522998296	0.9251662971	0.9582909461	0.9341334476	0.9453955136	0.930764774	0.9334719335
325	0.569237285	0.9418402778	0.9362327358	0.958822655	0.9412432586	0.9519080721	0.9253565988	0.9585454545	0.9345152988	0.9465130024	0.932792584	0.9334323923
326	0.5674258822	0.9423321759	0.9360576216	0.9595599167	0.9420454545	0.9524350419	0.9254641175	0.9600348787	0.9354285714	0.947150871	0.9323678494	0.9337295691
327	0.5646851661	0.9429976852	0.9369951535	0.9590017825	0.9427800653	0.9532736827	0.9267886855	0.9598603839	0.9360240447	0.9476323942	0.933256117	0.9352539353
