iter	MultiClass	Accuracy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9
35	1.403602205	0.5255178799	0.4657720401	0.4843627834	0.499935208	0.6412944984	0.5430252513	0.4956289461	0.5732698235	0.5014962986	0.536592549	0.4764598237
36	1.399794169	0.5266751533	0.4673247107	0.4857699805	0.5011709602	0.6431067961	0.545765194	0.4957719256	0.5745515695	0.500396385	0.5378398237	0.4770489067
37	1.39816495	0.5273405856	0.4675280517	0.4867291179	0.5023449713	0.6437556737	0.5464547677	0.4981187037	0.5746258218	0.5015743073	0.5384050521	0.4755244755
38	1.39105443	0.5324615207	0.4746339803	0.4918351477	0.5086509692	0.648725949	0.5490771299	0.5031599417	0.5777777778	0.5097607053	0.543075566	0.4809579245
39	1.386628551	0.5346024766	0.4767422048	0.4914596273	0.5093167702	0.6505397321	0.5501530925	0.5050431401	0.5809962327	0.5145280352	0.5458566794	0.4846153846
40	1.379521765	0.5362226594	0.4777437988	0.4909831297	0.5114107884	0.651434506	0.551631431	0.5069225164	0.5860155383	0.517181861	0.546184739	0.4844511683
41	1.372785104	0.5409096169	0.4833079139	0.4976798144	0.519713728	0.6548005717	0.5553654363	0.5129704056	0.58789306	0.5196554424	0.5496797259	0.4903572028
42	1.369151655	0.5429637773	0.4877554467	0.499614495	0.5196500849	0.6557547415	0.5565876314	0.5166972477	0.588885817	0.5241011148	0.5514880952	0.492143096
43	1.362619404	0.5454229835	0.4866508956	0.5031566864	0.5251249671	0.6557291667	0.5601462523	0.5188978298	0.5895316804	0.5288552507	0.5519713262	0.4976651101
44	1.360399253	0.5466381206	0.4866139081	0.5046907907	0.5268972774	0.65798385	0.5602145295	0.5209815951	0.5911724138	0.5292916601	0.5540983607	0.4976682212
45	1.355283409	0.5493287814	0.4929435484	0.5080030488	0.5285001313	0.660739966	0.5615234375	0.5247269604	0.5935946991	0.535025858	0.5539976134	0.4990825688
46	1.348530036	0.5542761254	0.4991607922	0.5118573326	0.5380845145	0.6646620473	0.5674850373	0.5298305917	0.5943786167	0.5401322002	0.5573575361	0.5043910522
47	1.34282938	0.5581240597	0.5041848008	0.5157375806	0.5447079083	0.6659694078	0.5706621144	0.5348808495	0.5968874811	0.5449120603	0.5611061552	0.5067197611
48	1.339556453	0.5597153107	0.5034378668	0.5172283226	0.5432883241	0.6668410726	0.5728581889	0.5370508055	0.5978982301	0.547220047	0.5671995263	0.5090127336
49	1.332246821	0.5642865409	0.510573507	0.5252410664	0.5481855643	0.669545871	0.5771302644	0.5412026726	0.6014602562	0.5502810743	0.5724015398	0.5130391996
50	1.32894669	0.565328087	0.5112198414	0.5260779514	0.5480540111	0.6713929369	0.5763002944	0.5440536846	0.6051395413	0.5516918759	0.5745905268	0.5111621799
51	1.325252746	0.5672375882	0.5145256087	0.5301975541	0.5498473384	0.6733114754	0.57770685	0.5460674157	0.6051833471	0.554028732	0.5762361624	0.5125184094
52	1.321852777	0.5687131119	0.5175129881	0.5307273069	0.5517424847	0.6733062508	0.5803363201	0.5497677921	0.606369778	0.551369863	0.5760259817	0.5168135815
53	1.320323166	0.569581067	0.5193629505	0.5308502634	0.5521096766	0.6732880293	0.5809617272	0.5510306687	0.6085879438	0.5528606965	0.5768377459	0.5161079313
54	1.315196353	0.5720113413	0.5205754433	0.5339842283	0.5542104563	0.676037835	0.5826501896	0.5548711502	0.6099173554	0.5562111801	0.5794143744	0.5192465192
55	1.313966137	0.5716641592	0.5178362083	0.5347313237	0.5537113265	0.6768300697	0.5820183486	0.5543382446	0.6107817455	0.5555038038	0.5782312925	0.5196592398
56	1.309479851	0.5751070478	0.5216229755	0.5370786517	0.5577307231	0.678735406	0.5827830765	0.5598176984	0.6144959428	0.5613653995	0.5814951887	0.5229612682
57	1.307059538	0.5758014119	0.5235636969	0.5342568326	0.5584674737	0.6783088235	0.5837402344	0.5606214977	0.613984278	0.5628482972	0.5860135733	0.5229762878
58	1.302485342	0.5786078	0.5258964143	0.5397949674	0.5611414855	0.6815378559	0.5865819382	0.5645469606	0.6156181015	0.5644285936	0.5878189058	0.5259368352
59	1.297317399	0.5823689388	0.5285904255	0.5467732937	0.5657508669	0.6849638871	0.5888970408	0.5688049994	0.6178343949	0.567029549	0.592809978	0.5306388527
60	1.291730055	0.586043282	0.5327569006	0.553686934	0.5695931478	0.6873032529	0.5921568627	0.5708088798	0.6198976062	0.5680510188	0.5972731271	0.5388127854
61	1.286956802	0.5871716237	0.5334665335	0.5552073733	0.5703614779	0.6885245902	0.5930746562	0.573621594	0.6200909467	0.5719626168	0.5967126504	0.5382982198
62	1.28079166	0.5912220808	0.5403333333	0.556948028	0.5725323032	0.6912248388	0.5969450604	0.5781748564	0.6229100456	0.5770247163	0.603188533	0.5435278774
63	1.274701645	0.5945203101	0.5427001831	0.5644688645	0.5780037463	0.6912866342	0.6003451677	0.5813387943	0.6263858093	0.578922862	0.6066695791	0.5464338175
64	1.270785541	0.5956197199	0.5434855048	0.5696549206	0.5772063747	0.6926213337	0.6013796502	0.5836865768	0.6244131455	0.5825938035	0.607897421	0.5455432661
65	1.26954837	0.5967769934	0.545	0.5713244671	0.5774215097	0.6943823181	0.6011846002	0.583740674	0.6247929321	0.5843953994	0.6090510949	0.5498617212
66	1.268109822	0.5972399028	0.54503002	0.5690376569	0.5759637188	0.6951942067	0.6025941939	0.5858429858	0.6268615554	0.5860407275	0.6086068563	0.5496904529
67	1.263950569	0.5992940632	0.5480367586	0.5741748277	0.5765476668	0.6953320184	0.6054254007	0.5853343661	0.6312880044	0.5872300761	0.6153846154	0.5471391417
68	1.260677681	0.6013482236	0.5519080153	0.5753573367	0.5791794735	0.6954575379	0.6043874784	0.5875808538	0.6362126246	0.5891135303	0.6174927114	0.5509409474
69	1.257247218	0.6025633607	0.5523082033	0.579574161	0.579756652	0.6958817318	0.6051851852	0.5905082988	0.637657135	0.5924657534	0.6164383562	0.550874919
70	1.252282016	0.6042414072	0.5552228876	0.5803183792	0.5823970037	0.6966381015	0.6071516646	0.591873706	0.6374844161	0.5939639079	0.6187427241	0.5536466775
71	1.247212933	0.6076264321	0.5584868094	0.583573487	0.5860540105	0.7	0.6112276373	0.594025974	0.6412425461	0.596147872	0.6219122348	0.5589660743
72	1.24522844	0.608349728	0.5602389645	0.5838576308	0.5861790804	0.6996961289	0.6114398422	0.5952473705	0.6413735807	0.5978901644	0.624635993	0.5586284975
73	1.240001038	0.6115032982	0.5630810093	0.5881932021	0.5863227193	0.7022961203	0.6124212866	0.598696219	0.6468957871	0.5992555831	0.6298342541	0.5645422193
74	1.23196671	0.6168846198	0.5699619142	0.5931870876	0.5931332793	0.7058823529	0.6159375387	0.608616188	0.6523059928	0.6059947197	0.6313799622	0.5689460981
75	1.228995425	0.6192570304	0.5729303548	0.5956537228	0.5994291151	0.7076394396	0.6178257097	0.6126880314	0.6515674631	0.6089654103	0.6326027	0.5700032185
76	1.22293032	0.623943988	0.5775734691	0.5996447602	0.6045880277	0.7110934814	0.6213736672	0.6137051164	0.6586378738	0.6145268701	0.6403356481	0.57538214
77	1.215815286	0.6281391043	0.5826385483	0.6060176991	0.6097959184	0.7153053132	0.6239284383	0.6155874984	0.662053695	0.6179113728	0.6443962401	0.5825024124
78	1.212569311	0.6293542414	0.5814143394	0.6076800566	0.6119891008	0.7153612469	0.6247045652	0.6164383562	0.6640841173	0.6191142191	0.6460649819	0.5854755784
79	1.20884403	0.6319291749	0.5868066951	0.6116402116	0.6141452758	0.7166072136	0.626787713	0.6189345992	0.6670360111	0.6230471771	0.6483991924	0.5851935121
80	1.207385745	0.6323052887	0.5884476534	0.6099665434	0.6124232082	0.717420037	0.6273191383	0.6210346189	0.6660191481	0.6252902028	0.6486097104	0.585835876
81	1.204406018	0.6343305173	0.5872340426	0.6112185687	0.6153846154	0.7182130584	0.6301745636	0.6228729719	0.6699029126	0.6262188516	0.6528318201	0.5879711307
82	1.200311108	0.6371947691	0.5899705015	0.6133848586	0.6182215544	0.7198731501	0.6331670823	0.6298254892	0.669153198	0.6309928859	0.6546399192	0.5910697077
83	1.195574894	0.6403194075	0.5945591609	0.618621778	0.6219379423	0.719597724	0.6367153376	0.6327042365	0.6718403548	0.6327578161	0.6558460213	0.5982960939
84	1.193428406	0.641650272	0.5957725709	0.6198564174	0.6210655403	0.7199046484	0.6378837035	0.6347780127	0.673514714	0.6349255583	0.658718759	0.6001926782
85	1.189742965	0.6443987964	0.5989515072	0.6252849378	0.6243516244	0.7235395417	0.6396103896	0.6374818146	0.6751486655	0.6378160385	0.6599539701	0.602529214
86	1.187155979	0.6455271381	0.6015701668	0.626160042	0.6244541485	0.7241882041	0.6404199475	0.6404553879	0.6754398116	0.6401115933	0.6597552196	0.6039303403
87	1.18362824	0.6475812985	0.6045372939	0.6297917031	0.6271463614	0.725464191	0.6416604151	0.6437847866	0.6768504374	0.6405086849	0.6607219905	0.6072796935
88	1.179317276	0.6499247772	0.6044226044	0.6313034374	0.6282921531	0.7267665385	0.6430892277	0.6467145517	0.6828929068	0.6427244582	0.665804226	0.6086956522
89	1.175169316	0.6520657331	0.6071370376	0.6349757113	0.6320087099	0.7284557164	0.6444111028	0.6492916333	0.6861192163	0.6447816662	0.666858458	0.608528989
90	1.172379144	0.6539173707	0.6109209454	0.6380027739	0.6337740221	0.729833887	0.6461230114	0.6515353805	0.6864218141	0.6463960488	0.6679120563	0.6107918263
91	1.170322051	0.6544960074	0.6130981545	0.6374956762	0.6343720234	0.7295931933	0.6473539002	0.6506088586	0.6858733473	0.6456086287	0.6683908046	0.6156299841
92	1.168141358	0.6555086217	0.6143043762	0.6405251339	0.6352397772	0.7303400638	0.6471398172	0.6520342612	0.686247216	0.6472772277	0.6688694153	0.6166879795
93	1.162856274	0.6576785094	0.6161862889	0.6449714385	0.6397600218	0.7319148936	0.6488988989	0.654822335	0.6866295265	0.6503939441	0.6701164295	0.6171027441
94	1.159211254	0.6595012151	0.616286645	0.6491349481	0.6420865765	0.7329787234	0.6503698132	0.653815261	0.6890498746	0.6540532226	0.672218234	0.6197003507
95	1.155821409	0.6617868302	0.6195669868	0.6523694223	0.6456628478	0.7366879659	0.651524658	0.6588866533	0.6895975491	0.6564322997	0.6713567839	0.6205577689
96	1.151336851	0.6646221502	0.6236594085	0.6509939499	0.6505464481	0.7387243128	0.6542173205	0.6614046823	0.6925755676	0.6593980344	0.6752725186	0.6238414829
97	1.146365432	0.6672549473	0.6246353323	0.6539387685	0.6534626417	0.7416089505	0.6549251478	0.6658605401	0.6931106472	0.6621517624	0.6784279977	0.6291274525
98	1.143226065	0.6689619257	0.6245545837	0.6559176672	0.6546201232	0.741531075	0.6563522013	0.6690850464	0.6944173744	0.6651284418	0.6809182209	0.6321326108
99	1.140052804	0.6702349265	0.6277372263	0.6567164179	0.6575492341	0.7436784669	0.6554156171	0.6701627	0.696969697	0.6643076923	0.6803443329	0.6344343386
100	1.134629497	0.6746614975	0.6333062551	0.6629079105	0.6591064353	0.7474639616	0.6603583144	0.6758583401	0.7018323154	0.6686126901	0.6856733524	0.6369993643
101	1.130335034	0.6773810902	0.6344312835	0.6688234293	0.6609360076	0.7479631361	0.662798032	0.6794802382	0.7035595106	0.6727160874	0.6887170676	0.640776699
102	1.126645209	0.679001273	0.6402202073	0.6709787234	0.6622082708	0.7499666266	0.6617053481	0.6821705426	0.7047698512	0.6754885367	0.6903466056	0.6393910561
103	1.124852155	0.6792327277	0.6419553253	0.6713262871	0.6626571897	0.7508350033	0.6628067967	0.6817811567	0.7037552156	0.6744543498	0.6902680235	0.6397840927
104	1.118807405	0.6832253211	0.6455266138	0.6771840543	0.666484343	0.7527803832	0.6686884003	0.6855978261	0.7066666667	0.6786648208	0.6931997137	0.6453451552
105	1.114235476	0.6870732554	0.6523771152	0.6817102138	0.6700479781	0.7556688582	0.6719777441	0.6900027241	0.708709543	0.684267076	0.6932646933	0.6518026565
106	1.109564423	0.689272075	0.6538956858	0.6856368564	0.673609208	0.757417103	0.6734228528	0.6922344621	0.7122792379	0.6877786318	0.6935622318	0.6522425774
107	1.105604018	0.6926860317	0.6570048309	0.6885135135	0.6786695987	0.7600160793	0.6759458434	0.6959247649	0.7149019062	0.6908866995	0.6990846682	0.6551071879
108	1.103011481	0.6927149635	0.6590433242	0.6886521224	0.67839956	0.7606917817	0.6761097761	0.6940552306	0.7162519116	0.6916692284	0.697121581	0.6545626776
109	1.10050699	0.6939301007	0.6620556539	0.6922426906	0.6801097394	0.7610121837	0.6773826098	0.695035461	0.7148415787	0.6924261084	0.6981077982	0.6561414588
110	1.098190097	0.6952609652	0.6648501362	0.6925806997	0.6834364261	0.7596295799	0.6787571338	0.6978329017	0.7168448827	0.6935260649	0.6996274004	0.6556291391
111	1.096463422	0.6966207615	0.6649550706	0.6945663179	0.6842829617	0.7616872649	0.6805273834	0.6981054927	0.7196002221	0.6944359053	0.6994410205	0.6587901701
112	1.093447302	0.6981830807	0.6645285439	0.6950808625	0.6862879934	0.7616747182	0.681385611	0.7012453811	0.7204226331	0.6978173993	0.7027181688	0.6607929515
113	1.0915917	0.6994271496	0.6666666667	0.69957877	0.6849051416	0.7621092178	0.6819796954	0.702532512	0.7201113431	0.6988470407	0.7030580166	0.6658271683
114	1.088390479	0.7021756741	0.67202314	0.7023310414	0.68901766	0.7649658497	0.6849663235	0.7022671401	0.7216580887	0.7022454629	0.7045876804	0.6691871456
115	1.086162857	0.7033329476	0.6733022957	0.703101425	0.690253304	0.7668005355	0.6873569066	0.7028211449	0.7215489623	0.7032595326	0.7050585882	0.6712824548
116	1.083480491	0.7046348802	0.6749116608	0.7031276133	0.6908292147	0.7689627446	0.6883365201	0.7040788393	0.7208460896	0.7056470226	0.7053609721	0.6760163883
117	1.079547673	0.7068626316	0.6741464978	0.7063744353	0.692497939	0.7691687928	0.6896727365	0.7074774035	0.7245650661	0.7082884822	0.7117529311	0.6765354331
118	1.075192825	0.7085117463	0.6757275344	0.7072803347	0.6931318681	0.7699341132	0.6908859146	0.7114700246	0.7267409471	0.7092220347	0.7153681201	0.6770784035
119	1.071465825	0.7110577479	0.6799808276	0.7110443777	0.695735901	0.7707828894	0.6938879673	0.7132694938	0.7267660582	0.7117809905	0.7187544636	0.6809583859
120	1.069098656	0.7116363847	0.6795712686	0.7126933954	0.6952328465	0.7704697987	0.6931398753	0.713129373	0.7300878784	0.7124595718	0.7218174025	0.6802078413
121	1.063779356	0.7148767504	0.6873401535	0.7169936814	0.6987620358	0.7711102161	0.6944976382	0.716586373	0.7333705981	0.7143076687	0.7250392801	0.6843343265
122	1.059899056	0.7177120704	0.689391526	0.7214475432	0.7021511307	0.7758990875	0.6972641268	0.7182305262	0.733678177	0.7197285207	0.7261582324	0.6869701727
123	1.056925807	0.719014003	0.6912398277	0.7242293669	0.7020396913	0.7759871072	0.6985510963	0.7194284144	0.7366508247	0.7206652294	0.7277135929	0.687744561
124	1.053401524	0.7213285499	0.6941045606	0.7258891646	0.7041126139	0.7770906158	0.7001795332	0.7236388697	0.7387538419	0.7237186394	0.7289319835	0.6913077525
125	1.051167132	0.7221675732	0.6958459335	0.7261589404	0.7047487956	0.7768972465	0.7042217375	0.7255929399	0.7382850748	0.7244992296	0.7295794726	0.6898061288
126	1.047577471	0.7231801875	0.6973411877	0.7276637988	0.7056229327	0.7796154363	0.7037227214	0.7278245275	0.7386379527	0.7250076899	0.7293682413	0.6910798122
127	1.046118942	0.7240770744	0.6985340982	0.7278439153	0.7064827586	0.7802775158	0.7032092426	0.7287995595	0.7395804196	0.7263513514	0.731575196	0.6925
128	1.044128856	0.7252632797	0.6999521455	0.728807947	0.7099173554	0.7814266487	0.7040842538	0.7290979098	0.7405752583	0.7301489787	0.7309064954	0.6920068825
129	1.039573076	0.7286483046	0.705058861	0.734269199	0.7138716356	0.7837473002	0.7070137197	0.733747412	0.7421787709	0.7320963042	0.7316239316	0.6980748161
130	1.033351803	0.7334220576	0.7111604312	0.7419089864	0.7180409519	0.7876166013	0.7100500578	0.7379071379	0.7467187936	0.7387304508	0.7359863072	0.7023567973
131	1.029660102	0.7347529221	0.7131979695	0.7434846746	0.7206533776	0.7886904762	0.7118992547	0.7387562465	0.7477678571	0.7388105457	0.7374875232	0.7029301746
132	1.027355989	0.7358523319	0.7143083505	0.7439882218	0.7235693501	0.7899364263	0.7114939573	0.7404219878	0.7485674354	0.7397512667	0.7376371669	0.7051501478
133	1.025232386	0.736720287	0.7150324727	0.744732974	0.7233688877	0.7914916678	0.7134578236	0.7415230684	0.7490909091	0.7413766672	0.7379800853	0.7053515868
134	1.02134425	0.7388901747	0.7169811321	0.7480417755	0.7238331952	0.7927390951	0.7143041403	0.7449403937	0.7513982103	0.7437432827	0.7429873274	0.7062675398
135	1.018386894	0.739555607	0.7168436064	0.749550727	0.7238279629	0.7933884298	0.7156318575	0.7446897126	0.7511514306	0.7452960073	0.7430525866	0.7086515978
136	1.016208495	0.7401342437	0.7170886076	0.7488167129	0.7246055909	0.7931735067	0.7158900219	0.7439278279	0.7545746613	0.74407945	0.7445442875	0.7110070258
137	1.015275037	0.740973267	0.7195700285	0.749469561	0.7261128831	0.7933369447	0.7169762642	0.7443087174	0.7559340966	0.7435819071	0.745361119	0.7114784779
138	1.013755273	0.7408286078	0.7196454013	0.7490208877	0.7262910148	0.7942531851	0.7164755893	0.7424368582	0.7555121407	0.7449182332	0.7447507499	0.7115414649
139	1.009424159	0.7430563592	0.7224154284	0.7542372881	0.7258848022	0.7962586417	0.7192461598	0.7443213296	0.7565908774	0.7504587156	0.7447782546	0.7136179495
140	1.006623684	0.7443582919	0.7242251739	0.7535004884	0.7280799112	0.7974015428	0.7210112215	0.7480577137	0.7568621987	0.7506505434	0.745670531	0.7148431403
141	1.00526543	0.7453419743	0.7250592885	0.7559746383	0.7273230854	0.7979428881	0.7202887342	0.748784891	0.7593984962	0.7523722069	0.7464142283	0.7171227522
142	1.002347216	0.7475697257	0.7275889328	0.7572404816	0.7308012199	0.7988637901	0.722093323	0.751597666	0.762010862	0.75355233	0.7512209135	0.7177645957
143	1.001745689	0.7470200208	0.7267267267	0.7578023407	0.7293954135	0.798270504	0.7200411893	0.7502777778	0.762992894	0.7529843893	0.7515429884	0.7174523884
144	0.9975492785	0.7492477722	0.7281338806	0.7589009917	0.7341104635	0.7994048424	0.722236537	0.756281407	0.7626480836	0.7548614301	0.7533285612	0.7197759452
145	0.9965026742	0.7495949543	0.7273873306	0.7592472421	0.7337310948	0.799458728	0.723190089	0.7561452514	0.7651324965	0.7548209366	0.7540842648	0.7197511664
146	0.993150391	0.7510126143	0.7299338999	0.7609613511	0.735192121	0.799891687	0.7241914618	0.7563869887	0.7667918231	0.7570379437	0.7543431443	0.7228091983
147	0.989750972	0.75283532	0.7323144793	0.7625548513	0.7360976286	0.8026012735	0.7254876631	0.7580712788	0.7681381423	0.7601408235	0.7548414862	0.7259488768
148	0.9830364817	0.7567700498	0.7347003155	0.7684585492	0.7410491257	0.8072321914	0.7272962484	0.7639412998	0.76833171	0.7657230298	0.7578494624	0.7316017316
149	0.9814839729	0.757435482	0.7361111111	0.7697283312	0.7404633098	0.8071797661	0.7291073739	0.7642867123	0.7693377852	0.7664267116	0.7581362007	0.7321373337
150	0.9777888197	0.7596921653	0.7399936968	0.7722356739	0.7432225775	0.8088115311	0.7317515882	0.7663316583	0.7719738125	0.766875861	0.7582653499	0.7360767327
151	0.9766079572	0.7597789608	0.7405192762	0.7735180412	0.7435254804	0.8091872792	0.7310183985	0.7664151998	0.7713329615	0.7656513087	0.7581268796	0.7373471599
152	0.9754466158	0.7609940979	0.7423167849	0.774339136	0.745545657	0.8105019725	0.7321752658	0.768800671	0.7729549249	0.7663093415	0.7589861091	0.7366795367
153	0.9722998165	0.7629614628	0.7435412728	0.7750362845	0.7485738138	0.811369509	0.7344296258	0.7712765957	0.7749200612	0.768572302	0.7614678899	0.7388949079
154	0.9701396497	0.7633375767	0.7446173189	0.7760953608	0.7501739736	0.8100095199	0.7355607356	0.7719938263	0.7755839822	0.7682665851	0.7600057381	0.739675174
155	0.9689366358	0.7639162134	0.7455658452	0.7775273664	0.7513212796	0.8118031004	0.7351491569	0.7721021611	0.7746420131	0.7702661364	0.7593337163	0.7403400309
156	0.9657460146	0.7654206689	0.7466960352	0.7783679382	0.7527151211	0.8123554225	0.7354538402	0.7751720264	0.7757424369	0.7710659122	0.7622056289	0.7435024752
157	0.9627612852	0.7676194885	0.7472941176	0.7846351655	0.7559781849	0.8160043549	0.7360642987	0.7779337451	0.7759411029	0.7752482811	0.7618228719	0.7447466007
158	0.9590088347	0.7695579215	0.7504308319	0.7861513688	0.7584568074	0.8164376106	0.7394566624	0.7798229591	0.7772525028	0.7770817418	0.7631729668	0.7469059406
159	0.9554618251	0.7722775142	0.7526982637	0.7870697974	0.7612379219	0.8182188987	0.7419104323	0.7833919775	0.7826692672	0.7778286761	0.7673153978	0.7496525097
160	0.953406211	0.773897697	0.7553956835	0.788248515	0.7623582131	0.8204848815	0.7420064725	0.7848386642	0.7827538248	0.7814407814	0.7691867125	0.7519308001
161	0.9504390321	0.7748524476	0.7568327347	0.7896596018	0.7615847683	0.8213020975	0.7422279793	0.7862477103	0.7835425384	0.7823699863	0.7713672155	0.7533549283
162	0.9468242444	0.7776009721	0.7598062197	0.7911665867	0.7662610155	0.8241384008	0.7456879782	0.789221219	0.7852658016	0.7853115953	0.7721410146	0.7567484189
163	0.9444388259	0.7782085407	0.7600437705	0.7917935567	0.7680246395	0.8246355089	0.7447882947	0.7893994925	0.785096288	0.7872696817	0.77357409	0.7574822586
