iter	Passed	Remaining
0	418	2092991
1	785	1963580
2	1165	1940855
3	1636	2043773
4	2028	2026553
5	2405	2002326
6	2809	2003718
7	3189	1990125
8	3650	2024296
9	4017	2004721
10	4400	1995831
11	4800	1995403
12	5303	2034617
13	5745	2046299
14	6189	2056912
15	6651	2071833
16	7048	2066104
17	7481	2070807
18	7840	2055535
19	8315	2070551
20	8705	2064076
21	9139	2068083
22	9496	2054923
23	9889	2050427
24	10366	2062963
25	10831	2072076
26	11293	2080049
27	11845	2103456
28	12499	2142656
29	12590	2085783
30	13091	2098459
31	13650	2119289
32	14086	2120288
33	14528	2122036
34	15074	2138462
35	15617	2153501
36	16215	2175116
37	16800	2193773
38	17214	2189780
39	17691	2193723
40	18295	2212860
41	18730	2211050
42	19294	2224242
43	19758	2225559
44	20315	2236960
45	20760	2235763
46	21168	2230758
47	21559	2224187
48	22074	2230420
49	22495	2227039
50	23116	2243230
51	23608	2246481
52	24072	2246940
53	24672	2259777
54	25154	2261636
55	25731	2271751
56	26170	2269499
57	26715	2276308
58	27183	2276468
59	27705	2281064
60	28174	2281212
61	28673	2283706
62	29156	2284854
63	29493	2274712
64	29920	2271662
65	30538	2282963
66	31123	2291536
67	31670	2297056
68	32173	2299237
69	32688	2302216
70	33168	2302675
71	33593	2299281
72	34123	2303126
73	34669	2307872
74	35057	2302084
75	35577	2305053
76	36013	2302500
77	36456	2300500
78	36994	2304447
79	37523	2307668
80	38052	2310878
81	38602	2315205
82	39102	2316495
83	39528	2313336
84	40120	2319911
85	40633	2321797
86	41118	2321986
87	41578	2320809
88	42174	2327181
89	42655	2327091
90	43162	2328428
91	43727	2332754
92	44224	2333436
93	44686	2332266
94	45207	2334153
95	45714	2335261
96	46192	2334880
97	46640	2332957
98	47203	2336800
99	47663	2335514
100	48051	2330756
101	48476	2327831
102	48861	2323042
103	49404	2325789
104	49827	2322900
105	50290	2321919
106	50772	2321763
107	51240	2321015
108	51812	2324922
109	52333	2326456
110	52800	2325609
111	53388	2330036
112	53838	2328395
113	54426	2332701
114	54883	2331352
115	55460	2335091
116	55864	2331517
117	56370	2332200
118	56854	2331972
119	57266	2328840
120	57829	2331838
121	58279	2330233
122	58679	2326680
123	59199	2327863
124	59659	2326729
125	60107	2325111
126	60551	2323353
127	61246	2331197
128	61773	2332541
129	62151	2328276
130	62535	2324299
131	63019	2324074
132	63518	2324397
133	64016	2324659
134	64449	2322579
135	64940	2322591
136	65563	2327256
137	66132	2329961
138	66756	2334566
139	67231	2333891
140	67820	2337173
141	68480	2342808
142	69023	2344402
143	69644	2348582
144	70151	2348877
145	70721	2351233
146	71196	2350450
147	71702	2350671
148	72085	2346882
149	72727	2351514
150	73233	2351717
151	73822	2354549
152	74360	2355707
153	74733	2351692
154	75225	2351398
155	75725	2351383
156	76216	2351050
157	76727	2351348
158	77227	2351305
159	77622	2348094
160	78099	2347353
161	78541	2345577
162	78901	2341399
163	79521	2344906
164	80150	2348653
165	80686	2349620
166	81151	2348537
167	81647	2348330
168	82178	2349133
169	82591	2346562
170	83170	2348706
171	83746	2350743
172	84270	2351304
173	84755	2350742
174	85202	2349167
175	85709	2349231
176	86238	2349889
177	86670	2347899
178	87185	2348171
179	87668	2347561
180	88390	2353338
181	88823	2351378
182	89381	2352742
183	89848	2351677
184	90373	2352157
185	90824	2350691
186	91304	2350000
187	91836	2350611
188	92458	2353523
189	93131	2357706
190	93744	2360301
191	94293	2361267
192	94856	2362573
193	95353	2362214
194	95784	2360223
195	96267	2359535
196	96885	2362142
197	97382	2361763
198	98041	2365316
199	98503	2364092
200	99046	2364805
201	99589	2365502
202	100124	2366005
203	100622	2365615
204	101087	2364450
205	101559	2363482
206	102082	2363687
207	102605	2363875
208	103128	2364051
209	103651	2364247
210	104197	2364930
211	104741	2365578
212	105255	2365534
213	105785	2365845
214	106219	2363992
215	106788	2365163
216	107300	2365064
217	107870	2366231
218	108464	2367887
219	108971	2367646
220	109440	2366584
221	110003	2367549
222	110673	2370793
223	111254	2372100
224	111826	2373207
225	112363	2373561
226	112902	2373927
227	113458	2374657
228	113944	2373933
229	114371	2371962
230	114852	2371141
231	115455	2372801
232	116075	2374823
233	116520	2373230
234	117018	2372738
235	117582	2373569
