iter	Passed	Remaining
0	398	1991342
1	866	2165897
2	1310	2182942
3	1632	2039270
4	2008	2006175
5	2366	1970120
6	2763	1971173
7	3105	1937623
8	3466	1922446
9	3807	1899864
10	4239	1922700
11	4671	1941760
12	5081	1949312
13	5490	1955460
14	5888	1957092
15	6406	1995695
16	6857	2010011
17	7435	2058113
18	7922	2077001
19	8339	2076438
20	8756	2076198
21	9198	2081464
22	9789	2118262
23	10195	2113843
24	10698	2129042
25	11093	2122337
26	11471	2112859
27	11875	2108835
28	12003	2057638
29	12396	2053734
30	12832	2056854
31	13214	2051492
32	13751	2069749
33	14101	2059663
34	14534	2061840
35	15099	2082038
36	15531	2083288
37	16042	2094854
38	16499	2098801
39	16918	2097919
40	17434	2108670
41	18000	2124926
42	18437	2125511
43	18941	2133553
44	19472	2144113
45	20048	2159089
46	20451	2155269
47	21028	2169408
48	21463	2168672
49	22005	2178514
50	22423	2175989
51	22860	2175281
52	23240	2169266
53	23698	2170592
54	24127	2169295
55	24592	2171206
56	25109	2177455
57	25522	2174709
58	26009	2178146
59	26483	2180495
60	26925	2180056
61	27348	2178156
62	27882	2185026
63	28421	2191984
64	28811	2187487
65	29322	2192087
66	29779	2192560
67	30295	2197326
68	30649	2190345
69	31075	2188587
70	31603	2193968
71	32184	2202883
72	32608	2200875
73	33111	2204176
74	33583	2205321
75	34092	2208835
76	34600	2212169
77	35010	2209230
78	35508	2211864
79	36042	2216613
80	36513	2217436
81	36942	2215654
82	37542	2224034
83	38057	2227263
84	38515	2227091
85	38944	2225283
86	39483	2229674
87	39971	2231156
88	40389	2228690
89	40940	2233537
90	41369	2231679
91	41908	2235715
92	42451	2239884
93	42952	2241779
94	43425	2242116
95	43948	2245037
96	44531	2250924
97	44951	2248484
98	45424	2248719
99	45916	2249918
100	46409	2251086
101	46965	2255255
102	47442	2255599
103	47890	2254555
104	48405	2256626
105	48875	2256566
106	49376	2257930
107	49881	2259447
108	50359	2259698
109	50898	2262679
110	51555	2270780
111	52022	2270428
112	52493	2270215
113	53008	2271912
114	53567	2275457
115	54107	2278113
116	54556	2276924
117	55069	2278369
118	55497	2276350
119	56104	2281575
120	56672	2285173
121	57171	2285908
122	57592	2283556
123	58069	2283441
124	58511	2281965
125	59028	2283376
126	59589	2286462
127	60062	2286115
128	60505	2284686
129	61001	2285210
130	61556	2287944
131	62089	2289788
132	62531	2288279
133	62944	2285739
134	63532	2289508
135	63928	2286376
136	64434	2287172
137	64887	2286107
138	65360	2285749
139	66050	2292894
140	66566	2293963
141	67135	2296804
142	67610	2296409
143	68128	2297437
144	68630	2297945
145	69184	2300146
146	69692	2300814
147	70197	2301324
148	70725	2302610
149	71262	2304144
150	71794	2305512
151	72229	2303739
152	72673	2302278
153	73198	2303383
154	73751	2305341
155	74197	2303941
156	74609	2301484
157	75107	2301727
158	75563	2300653
159	76042	2300298
160	76492	2299043
161	77201	2305548
162	77655	2304418
163	78102	2303076
164	78633	2304188
165	79142	2304671
166	79743	2307777
167	80264	2308569
168	80741	2308064
169	81233	2307988
170	81638	2305442
171	82101	2304561
172	82615	2305117
173	83112	2305191
174	83568	2304089
175	84162	2306827
176	84668	2307088
177	85130	2306174
178	85542	2303900
179	86089	2305295
180	86645	2306878
181	87187	2308085
182	87667	2307607
183	88137	2306904
184	88679	2308076
185	89138	2307061
186	89545	2304722
187	90122	2306753
188	90552	2305009
189	90980	2303244
190	91392	2301071
191	91851	2300110
192	92331	2299688
193	92841	2299976
194	93332	2299805
195	93836	2299951
196	94266	2298273
197	94783	2298734
198	95301	2299199
199	95910	2301854
200	96450	2302811
201	97013	2304307
202	97507	2304155
203	98064	2305476
204	98456	2302910
205	98965	2303120
206	99430	2302279
207	99916	2301916
208	100410	2301761
209	100856	2300487
210	101397	2301385
211	101948	2302503
212	102441	2302293
213	103025	2304121
214	103475	2302941
215	103999	2303396
216	104440	2302019
217	104915	2301407
218	105438	2301823
219	106019	2303510
220	106582	2304783
221	107042	2303831
222	107542	2303717
223	108063	2304074
224	108582	2304369
225	109067	2303937
226	109532	2303068
227	110094	2304252
228	110746	2307301
229	111149	2305154
230	111645	2304927
231	112227	2306460
232	112736	2306510
233	113175	2305094
234	113657	2304594
235	114158	2304448
236	114623	2303588
237	115068	2302328
238	115674	2304301
239	116131	2303284
240	116635	2303192
241	117065	2301643
242	117658	2303290
243	118109	2302169
244	118540	2300645
245	118999	2299688
246	119558	2300651
247	120081	2300916
248	120612	2301322
249	121089	2300709
250	121585	2300444
251	122078	2300118
252	122600	2300342
253	123127	2300637
254	123667	2301188
255	124094	2299619
256	124643	2300322
257	125079	2298941
258	125609	2299291
259	126102	2298940
260	126656	2299713
261	127087	2298239
262	127553	2297424
263	128066	2297443
264	128599	2297803
265	129129	2298113
266	129766	2300324
267	130369	2301888
268	130846	2301239
269	131424	2302370
270	131956	2302666
271	132508	2303308
272	132901	2301185
273	133369	2300380
274	133869	2300126
275	134342	2299401
276	134875	2299696
277	135491	2301405
278	136029	2301774
279	136484	2300735
280	137007	2300841
281	137602	2302164
282	137992	2300037
283	138442	2298927
284	138873	2297511
285	139400	2297669
286	139891	2297245
287	140450	2297930
288	141049	2299258
289	141554	2299036
290	142062	2298866
291	142549	2298364
292	142984	2297022
293	143548	2297760
294	144030	2297165
295	144540	2297017
296	145117	2297938
297	145630	2297836
298	146075	2296651
299	146620	2297056
300	147105	2296508
301	147513	2294762
302	148036	2294816
303	148521	2294265
304	149068	2294676
305	149576	2294486
306	150146	2295238
307	150582	2293933
308	150971	2291938
309	151452	2291327
310	151958	2291109
311	152398	2289888
312	152816	2288348
313	153327	2288187
314	153769	2287012
315	154228	2286094
316	154743	2286002
317	155241	2285656
318	155797	2286166
319	156304	2285959
320	156798	2285541
321	157297	2285210
322	157856	2285739
323	158337	2285143
324	158797	2284235
325	159355	2284741
326	159983	2286240
327	160461	2285599
328	160942	2284997
329	161495	2285401
330	162023	2285460
331	162522	2285098
332	162962	2283917
333	163511	2284260
334	164072	2284777
335	164653	2285546
336	165085	2284248
337	165519	2282990
338	166093	2283669
339	166543	2282625
340	167018	2281930
341	167616	2282916
342	168051	2281676
343	168529	2281026
344	169098	2281606
345	169732	2283049
346	170281	2283347
347	170873	2284202
